Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:42:09:46.462,61,0.0998720601,0.1922747791,0.1099458113,0.0000000000,0.0000000000,0.0555954054,0.0000000000,0.0998628661,0.1925685406,0.0176558308,0.0000000000,0.0000000000,0.0555865504,0.0000000000,0.0112615470,0.0026614065,0.0000000000,0.0148952911,0.0149727464,0.0101797516,0.0714453682,0.0090211956,0.0000000000,0.0000000000,0.0000000000,0.0411627255,0.0241598133,0.0227293391,0.0222655647,0.0285906363,0.0275076889,0.0349473767,0.0103230970,0.2401912808,0.1747065037,0.0611470267,0.0651360303,0.0207707807,0.0201089233,0.0189328939,0.0199579038,0.3655783832,0.3654792309,0.0142472852,0.0000000000,0.0000000000,0.0186653063,0.0288431365,0.0302100163,0.0709841698,0.0756128058,0.0000000254,0.0000000000,0.0000000000,0.0000000000,-0.0107107963,0.1176402196,-0.0012658405,0.0666986480,0.1177169457,0.0078820214
00:42:09:47.463,61,0.0996363685,0.1918431818,0.1077449694,0.0000000000,0.0000000000,0.0553887822,0.0000000000,0.0996275097,0.1921159476,0.0199042056,0.0000000000,0.0000000000,0.0553800687,0.0000000000,0.0112566268,0.0027711364,0.0000000000,0.0148814712,0.0149732092,0.0101677794,0.0713321790,0.0090850787,0.0000000000,0.0000000000,0.0000000000,0.0402678028,0.0232007429,0.0226973034,0.0222271532,0.0285975058,0.0274980497,0.0349231064,0.0103051886,0.2402396351,0.1746951193,0.0611028075,0.0651097670,0.0207563899,0.0201002955,0.0189570822,0.0199747160,0.3648989499,0.3648003936,0.0142281428,0.0000000000,0.0000000000,0.0186579023,0.0288489945,0.0302305855,0.0711601004,0.0756865293,0.0000000294,0.0000000000,0.0000000000,0.0000000000,-0.0120751513,0.1173655540,-0.0014237144,0.0653655827,0.1174423024,0.0077065313
00:42:09:48.465,61,0.0995070636,0.1910593361,0.1051957235,0.0000000000,0.0000000000,0.0552796945,0.0000000000,0.0994985700,0.1913074553,0.0224756580,0.0000000000,0.0000000000,0.0552711263,0.0000000000,0.0112658395,0.0028521537,0.0000000000,0.0148690026,0.0149692204,0.0101639749,0.0712946877,0.0091256807,0.0000000000,0.0000000000,0.0000000000,0.0394267701,0.0223842710,0.0226992164,0.0222180411,0.0285975058,0.0274836067,0.0349303409,0.0103068165,0.2405101359,0.1748365611,0.0612045117,0.0652384460,0.0207536481,0.0201028250,0.0189819969,0.0199938696,0.3650328815,0.3649359345,0.0141972555,0.0000000000,0.0000000000,0.0186854359,0.0288657341,0.0302623659,0.0714130923,0.0758330822,0.0000000292,0.0000000000,0.0000000000,0.0000000000,-0.0136359483,0.1168739945,-0.0016009329,0.0638226420,0.1169507131,0.0074930922
00:42:09:49.467,61,0.0993984267,0.1903848350,0.1024608910,0.0000000000,0.0000000000,0.0551781543,0.0000000000,0.0993902534,0.1906069815,0.0252467040,0.0000000000,0.0000000000,0.0551697463,0.0000000000,0.0112888822,0.0029373162,0.0000000000,0.0148520144,0.0149532985,0.0101449192,0.0711441189,0.0092301285,0.0000000000,0.0000000000,0.0000000000,0.0363351479,0.0195986088,0.0227648392,0.0222638641,0.0286009554,0.0274557862,0.0349509493,0.0103313616,0.2406307012,0.1748149544,0.0613404773,0.0654150099,0.0207742602,0.0201258175,0.0189825986,0.0199861843,0.3652639091,0.3651688099,0.0141705060,0.0000000000,0.0000000000,0.0187119823,0.0288651399,0.0302810054,0.0716720745,0.0759884194,0.0000000304,0.0000000000,0.0000000000,0.0000000000,-0.0153179020,0.1164489016,-0.0017917877,0.0621664524,0.1165256053,0.0072721350
00:42:09:50.468,61,0.0992424339,0.1891911924,0.0994666889,0.0000000000,0.0000000000,0.0551787354,0.0000000000,0.0992346331,0.1893843114,0.0282982849,0.0000000000,0.0000000000,0.0551704802,0.0000000000,0.0113195162,0.0030174113,0.0000000000,0.0148405386,0.0149378665,0.0101122977,0.0707835034,0.0094287423,0.0000000000,0.0000000000,0.0000000000,0.0306291524,0.0141922534,0.0228750594,0.0223450363,0.0286127478,0.0274206251,0.0349459425,0.0103784716,0.2398045212,0.1740075946,0.0613895021,0.0655058995,0.0208438225,0.0201874673,0.0189419389,0.0199318230,0.3657874763,0.3656944036,0.0141534545,0.0000000000,0.0000000000,0.0187137015,0.0288941097,0.0303282663,0.0719379857,0.0761493742,0.0000000338,0.0000000000,0.0000000000,0.0000000000,-0.0171708800,0.1157054380,-0.0019955770,0.0603549257,0.1157820895,0.0070150387
00:42:09:51.470,61,0.0990581512,0.1888788939,0.0977224037,0.0000000000,0.0000000000,0.0551554821,0.0000000000,0.0990507081,0.1890557855,0.0300774612,0.0000000000,0.0000000000,0.0551473796,0.0000000000,0.0113515817,0.0031122647,0.0000000000,0.0148307402,0.0149225146,0.0100789834,0.0704248622,0.0096142991,0.0000000000,0.0000000000,0.0000000000,0.0284493621,0.0118944403,0.0229836572,0.0224235747,0.0286260918,0.0273819230,0.0349592790,0.0104241222,0.2392911464,0.1734566689,0.0614417382,0.0656069145,0.0209090039,0.0202429444,0.0189091861,0.0198871642,0.3663088679,0.3662182689,0.0141343502,0.0000000000,0.0000000000,0.0187222250,0.0289196465,0.0303737000,0.0722144023,0.0763264820,0.0000000341,0.0000000000,0.0000000000,0.0000000000,-0.0182508733,0.1155069321,-0.0021174073,0.0592978559,0.1155836061,0.0068804035
00:42:09:52.472,61,0.0988254771,0.1894666851,0.0979200751,0.0000000000,0.0000000000,0.0549768992,0.0000000000,0.0988182724,0.1896462291,0.0298898332,0.0000000000,0.0000000000,0.0549689718,0.0000000000,0.0113674616,0.0032498769,0.0000000000,0.0148221301,0.0149191944,0.0100554870,0.0702038631,0.0097268512,0.0000000000,0.0000000000,0.0000000000,0.0274773855,0.0108041344,0.0230336245,0.0224568900,0.0286397059,0.0273563955,0.0349718630,0.0104420111,0.2390648276,0.1731915027,0.0614426397,0.0656469315,0.0209345743,0.0202653911,0.0189039353,0.0198756587,0.3659393787,0.3658538759,0.0141353291,0.0000000000,0.0000000000,0.0187287275,0.0289117917,0.0303861611,0.0723858699,0.0764084831,0.0000000376,0.0000000000,0.0000000000,0.0000000000,-0.0181362610,0.1158674359,-0.0021107381,0.0594153181,0.1159441248,0.0069157123
00:42:09:53.474,61,0.0986354947,0.1895287633,0.0976203829,0.0000000000,0.0000000000,0.0547885336,0.0000000000,0.0986284316,0.1897056401,0.0302071832,0.0000000000,0.0000000000,0.0547807738,0.0000000000,0.0113945538,0.0033614726,0.0000000000,0.0148144253,0.0149103785,0.0100333616,0.0700741038,0.0098327929,0.0000000000,0.0000000000,0.0000000000,0.0270200819,0.0102978209,0.0230922811,0.0224998444,0.0286474936,0.0273324046,0.0350246429,0.0104586827,0.2392735034,0.1732872874,0.0615323037,0.0657729506,0.0209457465,0.0202750452,0.0189164337,0.0198841505,0.3657145798,0.3656308949,0.0141249290,0.0000000000,0.0000000000,0.0187435113,0.0288936030,0.0303815994,0.0725506097,0.0764850304,0.0000000396,0.0000000000,0.0000000000,0.0000000000,-0.0183287431,0.1159041449,-0.0021338183,0.0592332110,0.1159808561,0.0068967454
00:42:09:54.475,61,0.0986536667,0.1896931529,0.0971008167,0.0000000000,0.0000000000,0.0546584241,0.0000000000,0.0986468419,0.1898654699,0.0307726394,0.0000000000,0.0000000000,0.0546508022,0.0000000000,0.0114289541,0.0034254987,0.0000000000,0.0148046231,0.0149042578,0.0100247068,0.0699186772,0.0099964393,0.0000000000,0.0000000000,0.0000000000,0.0265658386,0.0098554036,0.0231764764,0.0225647241,0.0286644679,0.0273133013,0.0350747257,0.0104977312,0.2390991300,0.1730461717,0.0616416074,0.0659222156,0.0210079607,0.0203266181,0.0189179201,0.0198781714,0.3655343354,0.3654515445,0.0141298492,0.0000000000,0.0000000000,0.0187946483,0.0288962759,0.0303940661,0.0727804601,0.0766492337,0.0000000370,0.0000000000,0.0000000000,0.0000000000,-0.0186716262,0.1160025224,-0.0021755942,0.0589172691,0.1160792708,0.0068658772
00:42:09:55.476,61,0.0989564732,0.1900079250,0.0966961235,0.0000000000,0.0000000000,0.0546646416,0.0000000000,0.0989498794,0.1901768893,0.0312248226,0.0000000000,0.0000000000,0.0546570718,0.0000000000,0.0114755090,0.0034840102,0.0000000000,0.0148062641,0.0149018141,0.0100180991,0.0697787404,0.0101595977,0.0000000000,0.0000000000,0.0000000000,0.0258647352,0.0091704931,0.0233049095,0.0226727109,0.0286770277,0.0272889361,0.0351175293,0.0105550587,0.2388807237,0.1727074832,0.0617899336,0.0661115423,0.0211080071,0.0204133503,0.0189020261,0.0198557172,0.3667539954,0.3666711152,0.0141162397,0.0000000000,0.0000000000,0.0188340154,0.0289193634,0.0304201301,0.0730471760,0.0768607333,0.0000000406,0.0000000000,0.0000000000,0.0000000000,-0.0189455785,0.1161934137,-0.0022111759,0.0586704090,0.1162702069,0.0068484899
00:42:09:56.479,61,0.0993475765,0.1903046966,0.0964430124,0.0000000000,0.0000000000,0.0547561236,0.0000000000,0.0993412808,0.1904716790,0.0315244235,0.0000000000,0.0000000000,0.0547485799,0.0000000000,0.0115186479,0.0035433634,0.0000000000,0.0148048196,0.0148948180,0.0100113200,0.0696749166,0.0103177568,0.0000000000,0.0000000000,0.0000000000,0.0252150185,0.0084789256,0.0234465823,0.0227919370,0.0286993422,0.0272700135,0.0351535566,0.0106065655,0.2388231456,0.1724914014,0.0619664006,0.0663353056,0.0212152321,0.0205088165,0.0188895017,0.0198373515,0.3700043261,0.3699293733,0.0141022960,0.0000000000,0.0000000000,0.0188672747,0.0289585218,0.0304665249,0.0733270943,0.0771000236,0.0000000411,0.0000000000,0.0000000000,0.0000000000,-0.0191269573,0.1163739040,-0.0022358417,0.0585155934,0.1164507568,0.0068411431
00:42:09:57.480,61,0.0996690318,0.1905248612,0.0967666581,0.0000000000,0.0000000000,0.0548707619,0.0000000000,0.0996630490,0.1906949282,0.0312398411,0.0000000000,0.0000000000,0.0548632480,0.0000000000,0.0115550840,0.0035926553,0.0000000000,0.0148091009,0.0148930317,0.0100032883,0.0695551783,0.0104500512,0.0000000000,0.0000000000,0.0000000000,0.0245845728,0.0077817738,0.0235852432,0.0229110792,0.0287200380,0.0272557177,0.0351790972,0.0106555670,0.2386860400,0.1722307354,0.0620973520,0.0665094852,0.0213155467,0.0206003487,0.0188736636,0.0198178682,0.3713354766,0.3712633550,0.0140880113,0.0000000000,0.0000000000,0.0188880824,0.0290012490,0.0305166468,0.0735581443,0.0772954598,0.0000000484,0.0000000000,0.0000000000,0.0000000000,-0.0189539865,0.1165099144,-0.0022182378,0.0587110333,0.1165868267,0.0068720584
00:42:09:58.481,61,0.1000756994,0.1909564435,0.0974523798,0.0000000000,0.0000000000,0.0550480224,0.0000000000,0.1000699997,0.1911332607,0.0305781011,0.0000000000,0.0000000000,0.0550405942,0.0000000000,0.0115789063,0.0036447498,0.0000000000,0.0148261171,0.0149156814,0.0100311022,0.0696371570,0.0105322488,0.0000000000,0.0000000000,0.0000000000,0.0245085023,0.0076945410,0.0236362293,0.0229491070,0.0287509169,0.0272643268,0.0352035947,0.0106823081,0.2386686355,0.1720945090,0.0621957816,0.0666347891,0.0213975813,0.0206752401,0.0188904386,0.0198294744,0.3726878464,0.3726198673,0.0140740871,0.0000000000,0.0000000000,0.0189283807,0.0290839206,0.0306086130,0.0738435462,0.0775452629,0.0000000488,0.0000000000,0.0000000000,0.0000000000,-0.0185519103,0.1167768613,-0.0021762075,0.0591252521,0.1168537736,0.0069364738
00:42:09:59.482,61,0.1003984809,0.1913445741,0.0983523875,0.0000000000,0.0000000000,0.0551542006,0.0000000000,0.1003930792,0.1915302426,0.0296547916,0.0000000000,0.0000000000,0.0551468730,0.0000000000,0.0115757054,0.0036923189,0.0000000000,0.0148342270,0.0149346776,0.0100461775,0.0696550310,0.0105497902,0.0000000000,0.0000000000,0.0000000000,0.0247257985,0.0078694616,0.0236124657,0.0229227636,0.0287472457,0.0272500440,0.0351828746,0.0106916828,0.2383182049,0.1717748344,0.0621487722,0.0666001886,0.0214352962,0.0207099989,0.0188886188,0.0198251642,0.3728568256,0.3727908432,0.0140635390,0.0000000000,0.0000000000,0.0189410839,0.0291108582,0.0306503754,0.0739540830,0.0776299611,0.0000000441,0.0000000000,0.0000000000,0.0000000000,-0.0179912224,0.1170182154,-0.0021148459,0.0596696176,0.1170951054,0.0070148511
00:42:10:00.485,61,0.1006970480,0.1918265671,0.0990585238,0.0000000000,0.0000000000,0.0552042462,0.0000000000,0.1006919518,0.1920194775,0.0289219022,0.0000000000,0.0000000000,0.0551969856,0.0000000000,0.0115607334,0.0037237988,0.0000000000,0.0148463994,0.0149593214,0.0100635979,0.0696944594,0.0104904389,0.0000000000,0.0000000000,0.0000000000,0.0258264467,0.0086018844,0.0235573202,0.0228705108,0.0287494883,0.0272556469,0.0351485163,0.0106846550,0.2378840894,0.1714403182,0.0620105825,0.0664536953,0.0214528460,0.0207320936,0.0188789424,0.0198153444,0.3707649708,0.3707034886,0.0140734147,0.0000000000,0.0000000000,0.0189401321,0.0291116759,0.0306630693,0.0739456490,0.0775964484,0.0000000393,0.0000000000,0.0000000000,0.0000000000,-0.0175459720,0.1173161715,-0.0020678130,0.0600959398,0.1173930913,0.0070830518
00:42:10:01.486,61,0.1009253860,0.1920644343,0.0994982943,0.0000000000,0.0000000000,0.0553200655,0.0000000000,0.1009205952,0.1922617555,0.0284683611,0.0000000000,0.0000000000,0.0553128570,0.0000000000,0.0115394816,0.0037540263,0.0000000000,0.0148702729,0.0149961784,0.0100885173,0.0697878599,0.0104031852,0.0000000000,0.0000000000,0.0000000000,0.0265981406,0.0092382384,0.0234824363,0.0227986481,0.0287647452,0.0272752680,0.0351030566,0.0106704365,0.2374663800,0.1711159050,0.0618414134,0.0662699789,0.0214675777,0.0207531322,0.0188761503,0.0198136009,0.3702285588,0.3701692224,0.0140825436,0.0000000000,0.0000000000,0.0189325642,0.0291561037,0.0307214390,0.0739912242,0.0776089653,0.0000000332,0.0000000000,0.0000000000,0.0000000000,-0.0172705203,0.1174636409,-0.0020379359,0.0603616871,0.1175405458,0.0071233534
00:42:10:02.488,61,0.1011918336,0.1919280142,0.0998008773,0.0000000000,0.0000000000,0.0555873401,0.0000000000,0.1011873633,0.1921278685,0.0281637553,0.0000000000,0.0000000000,0.0555801056,0.0000000000,0.0115274042,0.0037668443,0.0000000000,0.0148930801,0.0150286555,0.0101101063,0.0698332712,0.0103297010,0.0000000000,0.0000000000,0.0000000000,0.0269633047,0.0095222108,0.0234396420,0.0227561556,0.0287850481,0.0272957366,0.0350620002,0.0106638791,0.2371854931,0.1708749086,0.0617418773,0.0661644489,0.0214933027,0.0207813829,0.0188781414,0.0198153500,0.3706390560,0.3705838621,0.0140842209,0.0000000000,0.0000000000,0.0189206898,0.0292497631,0.0308281239,0.0741192698,0.0777141824,0.0000000377,0.0000000000,0.0000000000,0.0000000000,-0.0170858931,0.1173814461,-0.0020147285,0.0605458505,0.1174583659,0.0071400171
00:42:10:03.489,61,0.1014175043,0.1919229031,0.0999149233,0.0000000000,0.0000000000,0.0558539554,0.0000000000,0.1014133319,0.1921238005,0.0280485880,0.0000000000,0.0000000000,0.0558467209,0.0000000000,0.0115152616,0.0037625330,0.0000000000,0.0149211427,0.0150652705,0.0101424614,0.0699196607,0.0102823908,0.0000000000,0.0000000000,0.0000000000,0.0272726603,0.0098321410,0.0234046932,0.0227188431,0.0288202241,0.0273297019,0.0350099616,0.0106628230,0.2367762625,0.1705168486,0.0616325215,0.0660488158,0.0215239096,0.0208115540,0.0188652817,0.0197994206,0.3709736764,0.3709202707,0.0140951993,0.0000000000,0.0000000000,0.0189238861,0.0293559413,0.0309436414,0.0742414072,0.0778016523,0.0000000442,0.0000000000,0.0000000000,0.0000000000,-0.0170160327,0.1173788235,-0.0020064462,0.0606150553,0.1174557507,0.0071480088
00:42:10:04.491,61,0.1016003117,0.1915839314,0.1000471786,0.0000000000,0.0000000000,0.0561531074,0.0000000000,0.1015963778,0.1917855740,0.0278870128,0.0000000000,0.0000000000,0.0561458766,0.0000000000,0.0115041081,0.0037881134,0.0000000000,0.0149521828,0.0151040182,0.0101737212,0.0699839965,0.0102984365,0.0000000000,0.0000000000,0.0000000000,0.0274235345,0.0100243902,0.0233771075,0.0226860158,0.0288634133,0.0273630042,0.0349545777,0.0106634488,0.2363468409,0.1701396406,0.0615130253,0.0659224987,0.0215547029,0.0208369847,0.0188479982,0.0197746735,0.3714369833,0.3713843822,0.0141075235,0.0000000000,0.0000000000,0.0189156737,0.0294753201,0.0310715698,0.0743546113,0.0778863728,0.0000000490,0.0000000000,0.0000000000,0.0000000000,-0.0169184227,0.1171719879,-0.0019913903,0.0606967770,0.1172488779,0.0071449098
00:42:10:05.493,61,0.1017852500,0.1911295950,0.0999729112,0.0000000000,0.0000000000,0.0565949678,0.0000000000,0.1017815247,0.1913299561,0.0279285740,0.0000000000,0.0000000000,0.0565876774,0.0000000000,0.0115094371,0.0037744986,0.0000000000,0.0149857346,0.0151356282,0.0101997452,0.0699781328,0.0103156986,0.0000000000,0.0000000000,0.0000000000,0.0271207392,0.0097999973,0.0234146453,0.0227111727,0.0289187189,0.0274086874,0.0349199101,0.0106816646,0.2360409498,0.1698244810,0.0615149811,0.0659257993,0.0216077454,0.0208826289,0.0188243091,0.0197423939,0.3755017519,0.3754515052,0.0141173098,0.0000000000,0.0000000000,0.0189149342,0.0296354517,0.0312352348,0.0745577961,0.0780671462,0.0000000605,0.0000000000,0.0000000000,0.0000000000,-0.0169441942,0.1168936864,-0.0019896424,0.0606536977,0.1169705018,0.0071227383
00:42:10:06.494,61,0.1020351052,0.1905453950,0.1001894772,0.0000000000,0.0000000000,0.0571349449,0.0000000000,0.1020315513,0.1907467842,0.0276938807,0.0000000000,0.0000000000,0.0571274757,0.0000000000,0.0115346536,0.0037431577,0.0000000000,0.0150155546,0.0151522812,0.0102212578,0.0700244457,0.0103071211,0.0000000000,0.0000000000,0.0000000000,0.0268007535,0.0095470278,0.0234975498,0.0227814969,0.0289778542,0.0274606757,0.0349080749,0.0107077966,0.2362109572,0.1698535830,0.0616504997,0.0660715401,0.0216637421,0.0209348518,0.0188068356,0.0197183099,0.3861523569,0.3861060739,0.0141072730,0.0000000000,0.0000000000,0.0189228468,0.0298019331,0.0314038694,0.0748007596,0.0782989413,0.0000000699,0.0000000000,0.0000000000,0.0000000000,-0.0168025047,0.1165371165,-0.0019669333,0.0607876256,0.1166139320,0.0071164882
00:42:10:07.496,61,0.1020945236,0.1900112331,0.1000430733,0.0000000000,0.0000000000,0.0576760098,0.0000000000,0.1020910963,0.1902105510,0.0278097037,0.0000000000,0.0000000000,0.0576683395,0.0000000000,0.0115463249,0.0037271336,0.0000000000,0.0150314681,0.0151610868,0.0102165909,0.0698947012,0.0103445770,0.0000000000,0.0000000000,0.0000000000,0.0263267681,0.0091102608,0.0235590022,0.0228293389,0.0290275197,0.0274965111,0.0348645784,0.0107251192,0.2360987067,0.1697074920,0.0616700612,0.0660995468,0.0217063557,0.0209708810,0.0187753048,0.0196801256,0.3898556232,0.3898110390,0.0141116707,0.0000000000,0.0000000000,0.0188881867,0.0299676191,0.0315774232,0.0749910772,0.0784723982,0.0000000844,0.0000000000,0.0000000000,0.0000000000,-0.0168734230,0.1162096485,-0.0019696334,0.0607011206,0.1162864044,0.0070862328
00:42:10:08.497,61,0.1021321788,0.1895453930,0.0995693654,0.0000000000,0.0000000000,0.0581054538,0.0000000000,0.1021288708,0.1897397637,0.0282646865,0.0000000000,0.0000000000,0.0580976903,0.0000000000,0.0115511483,0.0037490954,0.0000000000,0.0150458999,0.0151752755,0.0102150775,0.0697732866,0.0103417290,0.0000000000,0.0000000000,0.0000000000,0.0261684135,0.0089371642,0.0235773996,0.0228401497,0.0290813036,0.0275404789,0.0348269306,0.0107256686,0.2359111458,0.1695347875,0.0616203025,0.0660487041,0.0217273030,0.0209917128,0.0187580679,0.0196592119,0.3913878500,0.3913443089,0.0141236084,0.0000000000,0.0000000000,0.0188541785,0.0301139224,0.0317349620,0.0751629174,0.0786204487,0.0000000967,0.0000000000,0.0000000000,0.0000000000,-0.0171500575,0.1159225777,-0.0019969319,0.0604157113,0.1159992889,0.0070353854
00:42:10:09.499,61,0.1019883230,0.1889782846,0.0990378857,0.0000000000,0.0000000000,0.0583722852,0.0000000000,0.1019851193,0.1891670525,0.0287810676,0.0000000000,0.0000000000,0.0583645329,0.0000000000,0.0115580577,0.0037825285,0.0000000000,0.0150495945,0.0151746692,0.0102009876,0.0696866438,0.0103446608,0.0000000000,0.0000000000,0.0000000000,0.0264043473,0.0091770906,0.0235750116,0.0228300784,0.0291105453,0.0275595635,0.0348138697,0.0107217077,0.2359065562,0.1695647538,0.0615791157,0.0660060644,0.0217022467,0.0209711734,0.0187461674,0.0196427852,0.3915903568,0.3915471435,0.0141318943,0.0000000000,0.0000000000,0.0188283287,0.0302068312,0.0318374336,0.0752435476,0.0786738247,0.0000001017,0.0000000000,0.0000000000,0.0000000000,-0.0174640901,0.1155732870,-0.0020273114,0.0600956567,0.1156499758,0.0069768978
00:42:10:10.500,61,0.1017241180,0.1885862350,0.0989273116,0.0000000000,0.0000000000,0.0584121048,0.0000000000,0.1017209664,0.1887734085,0.0288930219,0.0000000000,0.0000000000,0.0584043972,0.0000000000,0.0115556577,0.0038437203,0.0000000000,0.0150472401,0.0151705910,0.0101861740,0.0695795044,0.0103790071,0.0000000000,0.0000000000,0.0000000000,0.0263011735,0.0090160472,0.0236078240,0.0228544325,0.0291463751,0.0275771171,0.0348140597,0.0107177263,0.2359223068,0.1695778966,0.0615532771,0.0659852847,0.0216961503,0.0209659785,0.0187440515,0.0196385551,0.3871282935,0.3870765269,0.0141477650,0.0000000000,0.0000000000,0.0188105069,0.0302402657,0.0318806432,0.0752687082,0.0786848217,0.0000001060,0.0000000000,0.0000000000,0.0000000000,-0.0175325125,0.1153329313,-0.0020309829,0.0600302257,0.1154095829,0.0069546960
00:42:10:11.502,61,0.1014927253,0.1884766817,0.0990997329,0.0000000000,0.0000000000,0.0582457408,0.0000000000,0.1014896408,0.1886651516,0.0287325177,0.0000000000,0.0000000000,0.0582381338,0.0000000000,0.0115510738,0.0039169504,0.0000000000,0.0150427409,0.0151737025,0.0101807881,0.0695749149,0.0103807291,0.0000000000,0.0000000000,0.0000000000,0.0263832789,0.0090160929,0.0236182474,0.0228664000,0.0291861240,0.0276077967,0.0348422676,0.0107011395,0.2361739129,0.1697929949,0.0615541525,0.0659939572,0.0216896180,0.0209658816,0.0187798142,0.0196764581,0.3815684319,0.3815109432,0.0141730001,0.0000000000,0.0000000000,0.0188067015,0.0302394498,0.0318883322,0.0753203779,0.0787136108,0.0000000975,0.0000000000,0.0000000000,0.0000000000,-0.0174352489,0.1152665913,-0.0020185451,0.0601353161,0.1153432950,0.0069628190
00:42:10:12.504,61,0.1012005061,0.1884946823,0.0992929116,0.0000000000,0.0000000000,0.0579475313,0.0000000000,0.1011974514,0.1886849999,0.0285142846,0.0000000000,0.0000000000,0.0579400435,0.0000000000,0.0115302941,0.0039618649,0.0000000000,0.0150316181,0.0151721286,0.0101796929,0.0695949271,0.0103427377,0.0000000000,0.0000000000,0.0000000000,0.0265676286,0.0091287065,0.0235953908,0.0228503905,0.0291997511,0.0276237931,0.0348540172,0.0106761232,0.2363414168,0.1699583679,0.0615229309,0.0659625009,0.0216631871,0.0209493376,0.0188127402,0.0197140221,0.3740863502,0.3740254045,0.0142025538,0.0000000000,0.0000000000,0.0188125819,0.0301918890,0.0318466462,0.0752759203,0.0786564276,0.0000000847,0.0000000000,0.0000000000,0.0000000000,-0.0173028018,0.1152784526,-0.0020034201,0.0602524541,0.1153551191,0.0069770869
00:42:10:13.505,61,0.1009419411,0.1886350214,0.0995461121,0.0000000000,0.0000000000,0.0575390980,0.0000000000,0.1009388715,0.1888278723,0.0282505527,0.0000000000,0.0000000000,0.0575317591,0.0000000000,0.0115127731,0.0040202443,0.0000000000,0.0150191318,0.0151727358,0.0101861954,0.0696647465,0.0103048263,0.0000000000,0.0000000000,0.0000000000,0.0268615223,0.0093358112,0.0235711168,0.0228343848,0.0292204265,0.0276466571,0.0348797776,0.0106474515,0.2366829962,0.1702566445,0.0615209863,0.0659669191,0.0216352697,0.0209319275,0.0188626889,0.0197701398,0.3687464893,0.3686808944,0.0142324120,0.0000000000,0.0000000000,0.0188325774,0.0301152542,0.0317768231,0.0752237886,0.0785948709,0.0000000650,0.0000000000,0.0000000000,0.0000000000,-0.0171425939,0.1153654233,-0.0019863832,0.0604055077,0.1154420823,0.0070001082
00:42:10:14.507,61,0.1006355360,0.1886459291,0.0997256562,0.0000000000,0.0000000000,0.0571398474,0.0000000000,0.1006324068,0.1888403594,0.0280849971,0.0000000000,0.0000000000,0.0571326278,0.0000000000,0.0114958202,0.0040638251,0.0000000000,0.0149979163,0.0151649239,0.0101693394,0.0696013346,0.0103215696,0.0000000000,0.0000000000,0.0000000000,0.0268760044,0.0092849005,0.0235519856,0.0228194613,0.0292207692,0.0276430249,0.0349005647,0.0106225330,0.2368620485,0.1704191566,0.0614799038,0.0659299791,0.0216234941,0.0209261607,0.0189073496,0.0198189486,0.3662981391,0.3662304878,0.0142529244,0.0000000000,0.0000000000,0.0188163128,0.0300396550,0.0317053087,0.0751933083,0.0785579011,0.0000000521,0.0000000000,0.0000000000,0.0000000000,-0.0170421191,0.1153728664,-0.0019748702,0.0605143979,0.1154495105,0.0070131654
00:42:10:15.509,61,0.1003563777,0.1888003945,0.0999304578,0.0000000000,0.0000000000,0.0568159074,0.0000000000,0.1003533080,0.1889968663,0.0278930720,0.0000000000,0.0000000000,0.0568087511,0.0000000000,0.0114863515,0.0041226554,0.0000000000,0.0149753960,0.0151497591,0.0101424977,0.0694691911,0.0103215780,0.0000000000,0.0000000000,0.0000000000,0.0267539341,0.0090309763,0.0235590972,0.0228312742,0.0292161219,0.0276306886,0.0349198505,0.0106074028,0.2369763404,0.1705209166,0.0614606887,0.0659223869,0.0216179248,0.0209232476,0.0189348962,0.0198532436,0.3650494814,0.3649810553,0.0142592080,0.0000000000,0.0000000000,0.0187948290,0.0299707446,0.0316428542,0.0751608610,0.0785341784,0.0000000464,0.0000000000,0.0000000000,0.0000000000,-0.0169254690,0.1154682413,-0.0019629900,0.0606380142,0.1155449152,0.0070333332
