Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:42:03:13.836,61,0.2970602810,0.2399952710,0.1251639724,0.0000000000,0.0000000000,0.1727793068,0.0000000000,0.2969238460,0.2405601740,0.0000000000,0.0002568518,0.0000000000,0.1727770567,0.0000000000,0.1385373920,0.0000000000,0.0034674583,0.0239176434,0.0215883907,0.0349154174,0.0780148432,0.0000000000,0.0017294590,0.0000000000,0.0000000000,0.5860946774,0.5574000478,0.0565655679,0.0567814372,0.2888615131,0.2872269154,0.1473916918,0.0064484081,0.6834537387,0.5792395473,0.1190330684,0.1285125613,0.0370498672,0.0355552472,0.0556749739,0.0650179237,0.3614262640,0.3609868586,0.0379355699,0.0000000000,0.0000000000,0.0157876145,0.2723311484,0.2784164250,0.1623117477,0.1856447309,0.0000009219,0.0000000000,0.0000000000,0.0000000000,0.0001552108,0.1469498575,0.0000229738,0.0756365806,0.1470281780,0.0111903967
00:42:03:14.838,61,0.3041866124,0.2438028306,0.1218247041,0.0000000000,0.0000000000,0.1817633808,0.0000000000,0.3040598929,0.2443409264,0.0028331401,0.0000000000,0.0000000000,0.1817620397,0.0000000000,0.1406250000,0.0000000000,0.0035996111,0.0239310339,0.0214194432,0.0347342938,0.0784657821,0.0000000000,0.0033608146,0.0000000000,0.0000000000,0.5788830519,0.5496327281,0.0583675280,0.0586781241,0.2943066359,0.2926332951,0.1513766497,0.0063777547,0.6937761307,0.5898966193,0.1214346960,0.1312584877,0.0369379483,0.0355717055,0.0588461496,0.0692974329,0.3694654107,0.3691177368,0.0378477052,0.0000000000,0.0000000000,0.0157536957,0.2784451246,0.2857274711,0.1650575548,0.1901940405,0.0000010510,0.0000000000,0.0000000000,0.0000000000,-0.0017114246,0.1492596120,-0.0002573605,0.0735931918,0.1493379027,0.0110622477
00:42:03:15.839,61,0.3071480095,0.2423150390,0.1211306155,0.0000000000,0.0000000000,0.1868408173,0.0000000000,0.3070235550,0.2428416014,0.0034790502,0.0000000000,0.0000000000,0.1868378371,0.0000000000,0.1421713233,0.0000000000,0.0037253683,0.0239017420,0.0212149546,0.0345762931,0.0789133385,0.0000000000,0.0046117436,0.0000000000,0.0000000000,0.5954034328,0.5598609447,0.0595710836,0.0599134453,0.2989075184,0.2960300744,0.1533116400,0.0062955581,0.7051664591,0.6050501466,0.1235715598,0.1337487698,0.0367613547,0.0355338268,0.0604282618,0.0712906122,0.3738263249,0.3735190630,0.0377456397,0.0000000000,0.0000000000,0.0157375187,0.2785284519,0.2887992561,0.1660114974,0.1917579472,0.0000010349,0.0000000000,0.0000000000,0.0000000000,-0.0021018903,0.1483438462,-0.0003141097,0.0731838718,0.1484220475,0.0109323710
00:42:03:16.841,61,0.3085955083,0.2412051409,0.1208410114,0.0000000000,0.0000000000,0.1905835122,0.0000000000,0.3084706962,0.2417256683,0.0037593110,0.0000000000,0.0000000000,0.1905797720,0.0000000000,0.1432060152,0.0000000000,0.0038528754,0.0238790698,0.0210092328,0.0344867893,0.0795883685,0.0000000000,0.0055307918,0.0000000000,0.0000000000,0.5985838175,0.5615630746,0.0605939701,0.0609250218,0.3008781970,0.2975534499,0.1545486897,0.0062226965,0.7123287916,0.6127246618,0.1277804524,0.1381298155,0.0365717672,0.0354828499,0.0614300370,0.0724778399,0.3773798645,0.3770818710,0.0376234986,0.0000000000,0.0000000000,0.0158258546,0.2775498033,0.2893267870,0.1663895249,0.1924189180,0.0000008721,0.0000000000,0.0000000000,0.0000000000,-0.0022714422,0.1476622075,-0.0003378651,0.0730163008,0.1477403641,0.0108565539
00:42:03:17.843,61,0.3093659878,0.2404747903,0.1199767664,0.0000000000,0.0000000000,0.1978177279,0.0000000000,0.3092389703,0.2409841567,0.0044719358,0.0000000000,0.0000000000,0.1978153884,0.0000000000,0.1440270096,0.0000000000,0.0038815909,0.0238831304,0.0208696276,0.0344930664,0.0808712617,0.0000000000,0.0062938812,0.0000000000,0.0000000000,0.5940568447,0.5585289598,0.0613414049,0.0616579168,0.3022523224,0.2985935211,0.1553367227,0.0061710966,0.7151429057,0.6155717969,0.1298998147,0.1403669119,0.0365039147,0.0355393551,0.0621244237,0.0732302293,0.3804205656,0.3801192939,0.0375148766,0.0000000000,0.0000000000,0.0159299783,0.2781331241,0.2911414802,0.1667920649,0.1929022074,0.0000006838,0.0000000000,0.0000000000,0.0000000000,-0.0027022043,0.1472093761,-0.0004006880,0.0724989176,0.1472874433,0.0107462378
00:42:03:18.844,61,0.3097198308,0.2395892888,0.1196366549,0.0000000000,0.0000000000,0.2091927081,0.0000000000,0.3095907867,0.2400928885,0.0046736579,0.0000000000,0.0000000000,0.2091940343,0.0000000000,0.1451235712,0.0000000000,0.0038002927,0.0239233635,0.0208065379,0.0345210321,0.0817255825,0.0000000000,0.0070127370,0.0000000000,0.0000000000,0.5796881914,0.5429456234,0.0618796758,0.0622077212,0.3035987318,0.2994942367,0.1560465693,0.0061482913,0.7150127888,0.6079195738,0.1310710907,0.1415974051,0.0365696251,0.0357102863,0.0626953170,0.0738142207,0.3841240406,0.3838190436,0.0374134146,0.0000000000,0.0000000000,0.0160067976,0.2968311310,0.3146994412,0.1674450487,0.1935647726,0.0000006964,0.0000000000,0.0000000000,0.0000000000,-0.0028243246,0.1466650069,-0.0004172249,0.0722991750,0.1467428952,0.0106764920
00:42:03:19.846,61,0.3098919690,0.2390204817,0.1181477457,0.0000000000,0.0000000000,0.2133842111,0.0000000000,0.3097650707,0.2395064980,0.0060247411,0.0000000000,0.0000000000,0.2133870125,0.0000000000,0.1491315067,0.0000000000,0.0038097345,0.0239534061,0.0207480136,0.0345570520,0.0824340880,0.0000000000,0.0078284247,0.0000000000,0.0000000000,0.5769966841,0.5401843190,0.0621368363,0.0624852441,0.3044023216,0.3002185822,0.1574170291,0.0061224308,0.7153213620,0.6063557267,0.1318029612,0.1423677653,0.0365943313,0.0358463898,0.0632197037,0.0743900016,0.3865603805,0.3862739801,0.0373501703,0.0000000000,0.0000000000,0.0160441175,0.3017697632,0.3210940957,0.1682737172,0.1947805136,0.0000008213,0.0000000000,0.0000000000,0.0000000000,-0.0036409858,0.1463071704,-0.0005365349,0.0714031011,0.1463849694,0.0105183162
00:42:03:20.847,61,0.3103471100,0.2385023087,0.1174500585,0.0000000000,0.0000000000,0.2150924206,0.0000000000,0.3102210462,0.2389795929,0.0066110995,0.0000000000,0.0000000000,0.2150956988,0.0000000000,0.1521250606,0.0000000000,0.0039689313,0.0239366461,0.0206357669,0.0345540233,0.0828978568,0.0000000000,0.0085384632,0.0000000000,0.0000000000,0.6174736619,0.5857799053,0.0622010753,0.0625264272,0.3049349189,0.3007270396,0.1597913057,0.0060692206,0.7212892771,0.6205684543,0.1324300617,0.1430230439,0.0364681184,0.0358399451,0.0636638775,0.0748818070,0.3877397776,0.3874619603,0.0372759700,0.0000000000,0.0000000000,0.0160263460,0.2942034006,0.3154358566,0.1687385589,0.1953315437,0.0000011445,0.0000000000,0.0000000000,0.0000000000,-0.0039955345,0.1459855437,-0.0005874678,0.0709847733,0.1460632682,0.0104334895
00:42:03:21.850,61,0.3106163442,0.2362621725,0.1163772270,0.0000000000,0.0000000000,0.2152389586,0.0000000000,0.3104891777,0.2367226779,0.0075980411,0.0000000000,0.0000000000,0.2152407169,0.0000000000,0.1536147445,0.0000000000,0.0042902832,0.0238827486,0.0204838607,0.0345172137,0.0832568929,0.0000000000,0.0091692004,0.0000000000,0.0000000000,0.6279920340,0.5975483656,0.0621580258,0.0624242984,0.3052656651,0.3010558784,0.1615946144,0.0059946105,0.7310786247,0.6353679299,0.1330194771,0.1436135620,0.0362329446,0.0357343629,0.0640214086,0.0752999634,0.3886618912,0.3883928359,0.0371917374,0.0000000000,0.0000000000,0.0159960706,0.2858282030,0.3070880771,0.1689253300,0.1955419332,0.0000010560,0.0000000000,0.0000000000,0.0000000000,-0.0045929365,0.1446072161,-0.0006688378,0.0703504682,0.1446847469,0.0102414545
00:42:03:22.850,61,0.3103690147,0.2316194773,0.1150583923,0.0000000000,0.0000000000,0.2138787657,0.0000000000,0.3102389574,0.2320551425,0.0088454485,0.0000000000,0.0000000000,0.2138780951,0.0000000000,0.1545646638,0.0000000000,0.0046684942,0.0238085557,0.0203094799,0.0344622508,0.0837178156,0.0000000000,0.0096746022,0.0000000000,0.0000000000,0.6353936791,0.6050127745,0.0620011203,0.0621793568,0.3054606915,0.3011716604,0.1626494676,0.0059047719,0.7398101091,0.6471537948,0.1336387247,0.1442375332,0.0359278545,0.0355630107,0.0642655045,0.0756008402,0.3889616132,0.3887011111,0.0370655730,0.0000000000,0.0000000000,0.0159779899,0.2767281532,0.2981085777,0.1687442213,0.1953293234,0.0000008414,0.0000000000,0.0000000000,0.0000000000,-0.0053491793,0.1417564899,-0.0007633974,0.0695816949,0.1418338418,0.0099274116
00:42:03:23.852,61,0.3100021780,0.2289395332,0.1138505563,0.0000000000,0.0000000000,0.2130937874,0.0000000000,0.3098741770,0.2293565869,0.0099799987,0.0000000000,0.0000000000,0.2130925655,0.0000000000,0.1551751196,0.0000000000,0.0049835416,0.0237628464,0.0201628935,0.0344707109,0.0843560994,0.0000000000,0.0102058202,0.0000000000,0.0000000000,0.6360739470,0.6036103964,0.0619907565,0.0621001460,0.3057432771,0.3014087379,0.1633811742,0.0058268728,0.7433066368,0.6516765952,0.1343221366,0.1449492276,0.0356781036,0.0354448333,0.0645230785,0.0759511143,0.3888739944,0.3886229694,0.0369716026,0.0000000000,0.0000000000,0.0160184372,0.2736289203,0.2952722609,0.1685661376,0.1951586306,0.0000006870,0.0000000000,0.0000000000,0.0000000000,-0.0060366960,0.1401085407,-0.0008513656,0.0688672662,0.1401856840,0.0097099626
00:42:03:24.854,61,0.3089235127,0.2267284244,0.1127555221,0.0000000000,0.0000000000,0.2124980837,0.0000000000,0.3088276386,0.2271293402,0.0109906718,0.0000000000,0.0000000000,0.2124967277,0.0000000000,0.1558554024,0.0000000000,0.0052083102,0.0237287860,0.0200281944,0.0345157087,0.0850922540,0.0000000000,0.0108398516,0.0000000000,0.0000000000,0.6359142661,0.6010939479,0.0619386956,0.0620189868,0.3057391644,0.3014347851,0.1641799659,0.0057601589,0.7454670668,0.6541772485,0.1352411211,0.1461024135,0.0354382917,0.0353359915,0.0647866279,0.0763596147,0.3889349401,0.3886953890,0.0368571989,0.0000000000,0.0000000000,0.0161046609,0.2717750669,0.2938701510,0.1683278978,0.1950099021,0.0000005485,0.0000000000,0.0000000000,0.0000000000,-0.0066493005,0.1387485117,-0.0009285397,0.0682178289,0.1388255060,0.0095240073
00:42:03:25.855,61,0.3061363697,0.2252172977,0.1117073223,0.0000000000,0.0000000000,0.2091459334,0.0000000000,0.3060760200,0.2256041020,0.0120364828,0.0000000000,0.0000000000,0.2091451883,0.0000000000,0.1572730839,0.0000000000,0.0054546129,0.0236718822,0.0198867954,0.0345777087,0.0861761495,0.0000000000,0.0115131596,0.0000000000,0.0000000000,0.6370325685,0.6010853648,0.0616531111,0.0617056899,0.3056614399,0.3014107049,0.1647888869,0.0056847865,0.7472358942,0.6557973623,0.1359944642,0.1469524056,0.0351993367,0.0352301896,0.0649877563,0.0767481551,0.3886696100,0.3884418905,0.0367249362,0.0000000000,0.0000000000,0.0162118375,0.2662206292,0.2919818163,0.1679657102,0.1948145032,0.0000006580,0.0000000000,0.0000000000,0.0000000000,-0.0072829546,0.1378174126,-0.0010101121,0.0675923675,0.1378943175,0.0093727168
00:42:03:26.857,61,0.3008916676,0.2246083915,0.1114046350,0.0000000000,0.0000000000,0.1963621974,0.0000000000,0.3008469939,0.2249906361,0.0123822605,0.0000000000,0.0000000000,0.1963619590,0.0000000000,0.1608735621,0.0000000000,0.0059003956,0.0235373639,0.0197044797,0.0346174650,0.0875881910,0.0000000000,0.0119872978,0.0000000000,0.0000000000,0.6719399691,0.6466845870,0.0603189208,0.0600012429,0.3055207431,0.3014038503,0.1650293171,0.0055818427,0.7520571351,0.6621285677,0.1365893185,0.1475869864,0.0349255167,0.0350747183,0.0652002841,0.0771162733,0.3877367079,0.3875415921,0.0365873501,0.0000000000,0.0000000000,0.0162762105,0.2500060201,0.2758614421,0.1676252931,0.1946474761,0.0000007929,0.0000000000,0.0000000000,0.0000000000,-0.0074925651,0.1374428421,-0.0010363234,0.0674126819,0.1375197917,0.0093221311
00:42:03:27.858,61,0.2912146449,0.2209802121,0.1105308831,0.0000000000,0.0000000000,0.1868731827,0.0000000000,0.2911570966,0.2213458270,0.0133073786,0.0000000000,0.0000000000,0.1868731678,0.0000000000,0.1654285043,0.0000000000,0.0064341631,0.0233670827,0.0195079613,0.0346450955,0.0896498486,0.0000000000,0.0122402729,0.0000000000,0.0000000000,0.6864874363,0.6617521048,0.0578614101,0.0569363683,0.3053519428,0.3013540506,0.1650265008,0.0054721637,0.7544513941,0.6652959585,0.1370732188,0.1480618119,0.0346601047,0.0349152535,0.0653276891,0.0773168281,0.3841606379,0.3840081692,0.0364246480,0.0000000000,0.0000000000,0.0163099803,0.2419220060,0.2669154704,0.1672181040,0.1943492442,0.0000008184,0.0000000000,0.0000000000,0.0000000000,-0.0080548190,0.1352168769,-0.0010958220,0.0669043213,0.1352936924,0.0091003245
00:42:03:28.861,61,0.2793613672,0.2161288261,0.1105539948,0.0000000000,0.0000000000,0.1803961992,0.0000000000,0.2792752385,0.2164841890,0.0134031018,0.0000000000,0.0000000000,0.1803964078,0.0000000000,0.1704591364,0.0000000000,0.0069603217,0.0231773574,0.0193118788,0.0346478187,0.0912834555,0.0000000000,0.0123588042,0.0000000000,0.0000000000,0.6959016323,0.6718484759,0.0554948226,0.0542158671,0.3052866757,0.3013983965,0.1647851467,0.0053644609,0.7556334138,0.6667123437,0.1373288929,0.1482942104,0.0344439074,0.0347721800,0.0653853714,0.0774084777,0.3818581104,0.3817135692,0.0362631939,0.0000000000,0.0000000000,0.0163198411,0.2382474244,0.2629956007,0.1669135690,0.1941553801,0.0000008328,0.0000000000,0.0000000000,0.0000000000,-0.0081160003,0.1322470307,-0.0010796060,0.0669449866,0.1323237121,0.0089035882
00:42:03:29.862,61,0.2730296552,0.2135787010,0.1099429131,0.0000000000,0.0000000000,0.1754067987,0.0000000000,0.2729574740,0.2139225602,0.0140958326,0.0000000000,0.0000000000,0.1754079163,0.0000000000,0.1735725552,0.0000000000,0.0074572824,0.0230247620,0.0191537309,0.0346827134,0.0931228250,0.0000000000,0.0125279445,0.0000000000,0.0000000000,0.6997471452,0.6759656072,0.0542287491,0.0528146662,0.3051176369,0.3013939559,0.1645931900,0.0052754716,0.7560154200,0.6670096517,0.1375639588,0.1485153884,0.0343061499,0.0346996486,0.0654354617,0.0774997696,0.3791909516,0.3790537119,0.0360986777,0.0000000000,0.0000000000,0.0163656101,0.2363205403,0.2609098256,0.1666851938,0.1940648407,0.0000010094,0.0000000000,0.0000000000,0.0000000000,-0.0085372347,0.1306826323,-0.0011220492,0.0665886626,0.1307592690,0.0087503577
00:42:03:30.863,61,0.2697945535,0.2130720466,0.1088396162,0.0000000000,0.0000000000,0.1708922088,0.0000000000,0.2697313726,0.2134039700,0.0152330874,0.0000000000,0.0000000000,0.1708952338,0.0000000000,0.1760791540,0.0000000000,0.0078988550,0.0228847172,0.0190124474,0.0347554684,0.0953367352,0.0000000000,0.0127475606,0.0000000000,0.0000000000,0.7016099095,0.6778591871,0.0532541983,0.0517853051,0.3048959970,0.3013829589,0.1643095464,0.0051971097,0.7560026050,0.6664409637,0.1378298551,0.1487787664,0.0342040174,0.0346618816,0.0654573143,0.0775766000,0.3754225373,0.3752906024,0.0359252691,0.0000000000,0.0000000000,0.0164492335,0.2350269556,0.2595638931,0.1665125191,0.1940623373,0.0000014550,0.0000000000,0.0000000000,0.0000000000,-0.0092264088,0.1303666681,-0.0012096589,0.0659231320,0.1304432750,0.0086418604
00:42:03:31.865,61,0.2678200305,0.2125618160,0.1076293439,0.0000000000,0.0000000000,0.1661702842,0.0000000000,0.2677611113,0.2128808498,0.0164689962,0.0000000000,0.0000000000,0.1661747247,0.0000000000,0.1788435727,0.0000000000,0.0083075101,0.0227424223,0.0188615806,0.0347920060,0.0965895653,0.0000000000,0.0130104311,0.0000000000,0.0000000000,0.7035505176,0.6793545485,0.0523795187,0.0509011783,0.3044777513,0.3011950254,0.1640876979,0.0051214537,0.7560054660,0.6661552787,0.1380724460,0.1490147859,0.0340507068,0.0345752835,0.0654275268,0.0776153356,0.3729723096,0.3728492260,0.0357078724,0.0000000000,0.0000000000,0.0165128466,0.2294419110,0.2541647255,0.1662083268,0.1939674616,0.0000019320,0.0000000000,0.0000000000,0.0000000000,-0.0099753914,0.1300480366,-0.0013046209,0.0651927665,0.1301246285,0.0085251424
00:42:03:32.866,61,0.2646028697,0.2098791152,0.1054904461,0.0000000000,0.0000000000,0.1604704112,0.0000000000,0.2645527124,0.2101719975,0.0187174231,0.0000000000,0.0000000000,0.1604744941,0.0000000000,0.1815914810,0.0000000000,0.0087241586,0.0225782543,0.0187014285,0.0348074511,0.0975662246,0.0000000000,0.0132267065,0.0000000000,0.0000000000,0.7250227928,0.7005630136,0.0504449196,0.0490630455,0.3040120006,0.3009414077,0.1636892110,0.0050407941,0.7558031678,0.6658043861,0.1381511390,0.1490714699,0.0338633768,0.0344502181,0.0652509853,0.0774763003,0.3709621131,0.3708418608,0.0354592428,0.0000000000,0.0000000000,0.0165355541,0.2157169878,0.2388920188,0.1657540947,0.1936814338,0.0000022106,0.0000000000,0.0000000000,0.0000000000,-0.0113397157,0.1283950806,-0.0014639850,0.0639108419,0.1284715831,0.0082503930
00:42:03:33.868,61,0.2595520020,0.2081290483,0.1038150638,0.0000000000,0.0000000000,0.1559225917,0.0000000000,0.2594949305,0.2084025145,0.0204320643,0.0000000000,0.0000000000,0.1559277326,0.0000000000,0.1855020523,0.0000000000,0.0090886941,0.0224249307,0.0185629688,0.0348417871,0.0982794091,0.0000000000,0.0133449528,0.0000000000,0.0000000000,0.7311870456,0.7067344189,0.0487698913,0.0474666432,0.3034523427,0.3006218672,0.1634659171,0.0049721566,0.7551088333,0.6637741923,0.1380917728,0.1489509791,0.0337166898,0.0343507789,0.0651353300,0.0773723349,0.3694057763,0.3692816794,0.0352460928,0.0000000000,0.0000000000,0.0165276807,0.2116139829,0.2344606966,0.1657393873,0.1938388497,0.0000029999,0.0000000000,0.0000000000,0.0000000000,-0.0123802293,0.1273156703,-0.0015847274,0.0629044771,0.1273921430,0.0080516823
00:42:03:34.870,61,0.2566469908,0.2065729350,0.1035356000,0.0000000000,0.0000000000,0.1541581601,0.0000000000,0.2565740347,0.2068408430,0.0207461603,0.0000000000,0.0000000000,0.1541640311,0.0000000000,0.1932875067,0.0000000000,0.0093673337,0.0223309435,0.0185021013,0.0349764451,0.0988057032,0.0000000000,0.0133326948,0.0000000000,0.0000000000,0.7338705063,0.7095464468,0.0476257242,0.0464064926,0.3029826581,0.3003917336,0.1636979431,0.0049329461,0.7498538494,0.6514363289,0.1379561722,0.1487445980,0.0337072276,0.0343662314,0.0650829971,0.0772838593,0.3689228892,0.3687950969,0.0350934714,0.0000000000,0.0000000000,0.0165287554,0.2152967602,0.2393941134,0.1664276272,0.1950968653,0.0000032112,0.0000000000,0.0000000000,0.0000000000,-0.0125720771,0.1263619661,-0.0015970983,0.0627427623,0.1264383644,0.0079702381
00:42:03:35.871,61,0.2552035153,0.2052219957,0.1044452339,0.0000000000,0.0000000000,0.1536802948,0.0000000000,0.2551205158,0.2054959834,0.0198547691,0.0000000000,0.0000000000,0.1536867023,0.0000000000,0.1964430213,0.0000000000,0.0096231205,0.0222753230,0.0184751935,0.0351723991,0.0993258208,0.0000000000,0.0131074227,0.0000000000,0.0000000000,0.7323020101,0.7099071145,0.0468150787,0.0456103832,0.3026019633,0.3001278341,0.1640803069,0.0049119606,0.7475158572,0.6472609639,0.1379995942,0.1486967504,0.0337701105,0.0344402716,0.0649680942,0.0770607293,0.3685061932,0.3683708608,0.0350034684,0.0000000000,0.0000000000,0.0165583808,0.2237566113,0.2468288094,0.1669370979,0.1957238168,0.0000036405,0.0000000000,0.0000000000,0.0000000000,-0.0120331487,0.1255394965,-0.0015185840,0.0633006021,0.1256159097,0.0079881446
00:42:03:36.874,61,0.2540497482,0.2045459300,0.1046557203,0.0000000000,0.0000000000,0.1531206667,0.0000000000,0.2539579868,0.2048206478,0.0196655300,0.0000000000,0.0000000000,0.1531272680,0.0000000000,0.2007533908,0.0000000000,0.0098495455,0.0221906286,0.0184301510,0.0353659652,0.0996457338,0.0000000000,0.0129380357,0.0000000000,0.0000000000,0.7324627638,0.7106648684,0.0460061021,0.0448108874,0.3021333814,0.2998169661,0.1646299511,0.0048831319,0.7462719679,0.6452406645,0.1379837990,0.1485765427,0.0337916389,0.0344726630,0.0649417341,0.0769583434,0.3692237139,0.3690687716,0.0349118747,0.0000000000,0.0000000000,0.0165612027,0.2260332257,0.2489328831,0.1675977409,0.1966351718,0.0000040173,0.0000000000,0.0000000000,0.0000000000,-0.0119190793,0.1251267493,-0.0014991916,0.0634314641,0.1252031028,0.0079780566
00:42:03:37.875,61,0.2523766756,0.2040084749,0.1040926948,0.0000000000,0.0000000000,0.1497552395,0.0000000000,0.2522590160,0.2042767853,0.0202720296,0.0000000000,0.0000000000,0.1497611552,0.0000000000,0.2036821991,0.0000000000,0.0100886328,0.0220439713,0.0183141455,0.0354543030,0.0997536555,0.0000000000,0.0127994595,0.0000000000,0.0000000000,0.7491868734,0.7317560911,0.0445696525,0.0433391519,0.3016478121,0.2995242774,0.1649555862,0.0048298356,0.7460677028,0.6490894556,0.1379058212,0.1483791620,0.0336616300,0.0343634002,0.0649178401,0.0768755302,0.3695857227,0.3694240749,0.0348073207,0.0000000000,0.0000000000,0.0164836179,0.2173655927,0.2411567420,0.1684280932,0.1981658936,0.0000031891,0.0000000000,0.0000000000,0.0000000000,-0.0122871837,0.1247950643,-0.0015413499,0.0630928203,0.1248714402,0.0079142815
00:42:03:38.876,61,0.2504001558,0.2041200697,0.1031363010,0.0000000000,0.0000000000,0.1436381191,0.0000000000,0.2502639890,0.2043795437,0.0212564413,0.0000000000,0.0000000000,0.1436434388,0.0000000000,0.2051973641,0.0000000000,0.0103539629,0.0218585599,0.0181613881,0.0354901142,0.0999762937,0.0000000000,0.0126530211,0.0000000000,0.0000000000,0.7570476532,0.7402800322,0.0430758372,0.0417916290,0.3011936843,0.2992779315,0.1649092734,0.0047654710,0.7463542819,0.6537071466,0.1378497034,0.1481882483,0.0334708877,0.0341994762,0.0648829564,0.0767798349,0.3695470691,0.3693810999,0.0347187072,0.0000000000,0.0000000000,0.0163975433,0.2081372738,0.2318458706,0.1693869382,0.1997281611,0.0000026621,0.0000000000,0.0000000000,0.0000000000,-0.0128837498,0.1248587742,-0.0016170150,0.0625126064,0.1249351725,0.0078456411
00:42:03:39.878,61,0.2452399582,0.2036458850,0.1027395055,0.0000000000,0.0000000000,0.1371095330,0.0000000000,0.2450633347,0.2039007246,0.0216792002,0.0000000000,0.0000000000,0.1371149272,0.0000000000,0.2063272446,0.0000000000,0.0106312893,0.0216909833,0.0180118456,0.0354915187,0.1002623737,0.0000000000,0.0123661589,0.0000000000,0.0000000000,0.7615351081,0.7455843091,0.0419792719,0.0405941270,0.3003828228,0.2987972200,0.1648630500,0.0047061141,0.7467579246,0.6559295058,0.1378962994,0.1480945200,0.0332706124,0.0340209343,0.0647786260,0.0765674338,0.3609791100,0.3607800007,0.0346895941,0.0000000000,0.0000000000,0.0162995420,0.2046311200,0.2277751267,0.1700755209,0.2005801648,0.0000017945,0.0000000000,0.0000000000,0.0000000000,-0.0131404679,0.1245666817,-0.0016453350,0.0622743629,0.1246430576,0.0077973153
00:42:03:40.880,61,0.2412087917,0.2027459443,0.1037192717,0.0000000000,0.0000000000,0.1329307854,0.0000000000,0.2409904748,0.2030082792,0.0207253024,0.0000000000,0.0000000000,0.1329354644,0.0000000000,0.2071033120,0.0000000000,0.0110157337,0.0215554386,0.0178794973,0.0354694650,0.1006353199,0.0000000000,0.0119216973,0.0000000000,0.0000000000,0.7637067437,0.7482265234,0.0411404893,0.0397046097,0.2980642319,0.2976884842,0.1648664773,0.0046545379,0.7471072078,0.6572053432,0.1380780190,0.1481147707,0.0330802649,0.0338418037,0.0645992458,0.0762129351,0.3488195240,0.3485675156,0.0346939303,0.0000000000,0.0000000000,0.0162219591,0.2028038800,0.2255703509,0.1703246087,0.2007400990,0.0000010113,0.0000000000,0.0000000000,0.0000000000,-0.0125631373,0.1240205541,-0.0015660826,0.0628725588,0.1240969077,0.0078372648
00:42:03:41.881,61,0.2387074679,0.2023956180,0.1043373644,0.0000000000,0.0000000000,0.1299074143,0.0000000000,0.2384789139,0.2026630342,0.0201376826,0.0000000000,0.0000000000,0.1299116910,0.0000000000,0.2084405571,0.0000000000,0.0113383681,0.0214463789,0.0177604351,0.0354392417,0.1009789184,0.0000000000,0.0115935626,0.0000000000,0.0000000000,0.7648684978,0.7496269941,0.0404605232,0.0389987268,0.2957314849,0.2964937389,0.1650583893,0.0046155597,0.7474747896,0.6580513716,0.1383024305,0.1481990665,0.0328908972,0.0336630605,0.0644456744,0.0759245530,0.3446044028,0.3443370163,0.0346710794,0.0000000000,0.0000000000,0.0161490664,0.2017858624,0.2242896408,0.1706335098,0.2009922415,0.0000008666,0.0000000000,0.0000000000,0.0000000000,-0.0122072576,0.1238090768,-0.0015191004,0.0632489026,0.1238854304,0.0078705391
00:42:03:42.882,61,0.2372827381,0.2023965716,0.1049275994,0.0000000000,0.0000000000,0.1266912967,0.0000000000,0.2370488346,0.2026694417,0.0195693728,0.0000000000,0.0000000000,0.1266948879,0.0000000000,0.2105956972,0.0000000000,0.0117191803,0.0213436447,0.0176390018,0.0354226530,0.1013882235,0.0000000000,0.0112023568,0.0000000000,0.0000000000,0.7660886645,0.7515869737,0.0398163833,0.0383264050,0.2935084701,0.2949237227,0.1653297096,0.0045756549,0.7483531833,0.6604340672,0.1386560351,0.1483912915,0.0326684713,0.0334573761,0.0642773435,0.0755971894,0.3410991430,0.3408264816,0.0345979966,0.0000000000,0.0000000000,0.0160848983,0.2007184774,0.2215125561,0.1707428098,0.2009798288,0.0000007382,0.0000000000,0.0000000000,0.0000000000,-0.0118627492,0.1238124818,-0.0014762722,0.0636066794,0.1238888577,0.0079152202
