Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:42:15:08.976,61,0.2909832001,0.2516981065,0.1137208715,0.0000000000,0.0000000000,0.3138208985,0.0000000000,0.2900420427,0.2521604896,0.0128886700,0.0000000000,0.0000000000,0.3137082160,0.0000000000,0.0308026299,0.0000000000,0.0148620289,0.0317289159,0.0266018528,0.0180422384,0.0471563339,0.0097537776,0.0000000000,0.5643329024,0.5439042449,0.0000000000,0.0000000000,0.3197538257,0.3039497733,0.0892966911,0.0896249786,0.1146055907,0.0174090546,0.6221739054,0.4694329202,0.2968243062,0.3008129299,0.0620453209,0.0583519787,0.0809175670,0.0805122331,0.8755866885,0.8755639195,0.0290663224,0.0000000000,0.0000000000,0.0242659152,0.2910009623,0.2749173939,0.2446906418,0.2551677227,0.0002206631,0.0000000000,0.0000000000,0.0000000000,-0.0077800183,0.1540407985,-0.0012079972,0.0686473325,0.1541195214,0.0106556881
00:42:15:09.978,61,0.3021785617,0.2524790764,0.1132788882,0.0000000000,0.0000000000,0.3346396983,0.0000000000,0.3016841114,0.2529372275,0.0136525603,0.0000000000,0.0000000000,0.3343755305,0.0000000000,0.0335543491,0.0000000000,0.0144307092,0.0316416249,0.0259638596,0.0176769085,0.0468093120,0.0092577999,0.0000000000,0.5659323335,0.5529305935,0.0000000000,0.0000000000,0.3363998830,0.3170917928,0.0978442132,0.0975648686,0.1179546937,0.0176167805,0.6348187923,0.4746491611,0.3063102663,0.3099470139,0.0617434569,0.0580327101,0.0811575800,0.0808215365,0.8885697722,0.8885589242,0.0299114790,0.0000000000,0.0000000000,0.0254333485,0.3211718798,0.3093216121,0.2483588606,0.2578904331,0.0002400427,0.0000000000,0.0000000000,0.0000000000,-0.0082405210,0.1545158625,-0.0012835070,0.0683754683,0.1545948386,0.0106468145
00:42:15:10.979,61,0.3158063293,0.2510809004,0.1127893552,0.0000000000,0.0000000000,0.3594399095,0.0000000000,0.3150332272,0.2515296340,0.0144129600,0.0000000000,0.0000000000,0.3591854572,0.0000000000,0.0358431526,0.0000000000,0.0140144415,0.0315482616,0.0253231432,0.0173254311,0.0465373695,0.0089575332,0.0000000000,0.5664940476,0.5541946888,0.0000000000,0.0000000000,0.3413348794,0.3210166097,0.1032023132,0.1028578430,0.1197835729,0.0178217422,0.6404141784,0.4795394540,0.3184062243,0.3199754655,0.0614630841,0.0577203482,0.0814889148,0.0811436027,0.8980112672,0.8980038762,0.0306345057,0.0000000000,0.0000000000,0.0265926234,0.3318914771,0.3189242482,0.2591111362,0.2661376595,0.0002249711,0.0000000000,0.0000000000,0.0000000000,-0.0087006493,0.1536565870,-0.0013475161,0.0680890232,0.1537356675,0.0105424244
00:42:15:11.981,61,0.3204992712,0.2474586368,0.1119404957,0.0000000000,0.0000000000,0.3870457411,0.0000000000,0.3196831048,0.2478894442,0.0153725212,0.0000000000,0.0000000000,0.3867443502,0.0000000000,0.0388947949,0.0000000000,0.0136270812,0.0315171182,0.0246427786,0.0170217082,0.0462958738,0.0086925626,0.0000000000,0.5658810735,0.5512358546,0.0000000000,0.0000000000,0.3945704401,0.3707671762,0.1057305038,0.1052946523,0.1255724579,0.0180990882,0.6746262312,0.5217381716,0.3546608388,0.3553072512,0.0610208660,0.0572566837,0.0817396492,0.0813619047,0.9051421881,0.9051358104,0.0313465819,0.0000000000,0.0000000000,0.0287003051,0.3470188677,0.3283266425,0.2623336613,0.2685089409,0.0002741788,0.0000000000,0.0000000000,0.0000000000,-0.0092830788,0.1514336020,-0.0014165943,0.0675995946,0.1515126079,0.0103130657
00:42:15:12.983,61,0.3225276768,0.2435937971,0.1123485416,0.0000000000,0.0000000000,0.4038271308,0.0000000000,0.3217101395,0.2440207154,0.0151055111,0.0000000000,0.0000000000,0.4035848081,0.0000000000,0.0421229713,0.0000000000,0.0130731985,0.0314504802,0.0238608439,0.0167817418,0.0461762361,0.0079933247,0.0000000000,0.4915446043,0.4794799387,0.0000000000,0.0000000000,0.4093272090,0.3855901062,0.1071079597,0.1066438854,0.1308012456,0.0184248034,0.6862000227,0.5344681740,0.3715240955,0.3733704686,0.0599531531,0.0565755628,0.0817873254,0.0815315396,0.9130808711,0.9130767584,0.0320173241,0.0000000000,0.0000000000,0.0308328774,0.3440905213,0.3294839859,0.2637966871,0.2695515752,0.0002686647,0.0000000000,0.0000000000,0.0000000000,-0.0091251023,0.1490700245,-0.0013704258,0.0678702369,0.1491489410,0.0101903286
00:42:15:13.984,61,0.3061493039,0.2361863405,0.1115696207,0.0000000000,0.0000000000,0.4152475595,0.0000000000,0.3061086833,0.2365888059,0.0158148985,0.0000000000,0.0000000000,0.4150832891,0.0000000000,0.0456433222,0.0000000000,0.0114194239,0.0314777009,0.0231179576,0.0166575965,0.0461175665,0.0028777937,0.0000000000,0.4283371866,0.4478615820,0.0000000000,0.0000000000,0.4392263889,0.4388310015,0.1079181582,0.1074598581,0.1402826607,0.0189015288,0.6943802238,0.5424650908,0.3901723921,0.3969146609,0.0576492362,0.0553123690,0.0814373344,0.0816303268,0.9164288044,0.9164259434,0.0324237905,0.0000000000,0.0000000000,0.0345628560,0.3019635081,0.3140595853,0.2475758940,0.2603783011,0.0006381187,0.0000000000,0.0000000000,0.0000000000,-0.0095600542,0.1445305496,-0.0013913997,0.0674447939,0.1446091086,0.0098139327
00:42:15:14.986,61,0.2926567793,0.2314986587,0.1111523435,0.0000000000,0.0000000000,0.4208740592,0.0000000000,0.2926473916,0.2318866402,0.0162534472,0.0000000000,0.0000000000,0.4207466841,0.0000000000,0.0479933172,0.0000000000,0.0100536244,0.0315316059,0.0224255435,0.0166573264,0.0461507551,0.0000000000,0.0041558221,0.4073337913,0.4346714914,0.0000000000,0.0000000000,0.4490234256,0.4541234076,0.1085549146,0.1081657112,0.1487201601,0.0193333011,0.7042639852,0.5525461435,0.3985002935,0.4062857330,0.0560255125,0.0544417650,0.0811223984,0.0819519982,0.9185109735,0.9185087085,0.0328384042,0.0000000000,0.0000000000,0.0394907854,0.2937127948,0.3106787801,0.2419782132,0.2571193874,0.0006596027,0.0000000000,0.0000000000,0.0000000000,-0.0098292194,0.1416583657,-0.0014017570,0.0672202855,0.1417367309,0.0095843850
00:42:15:15.987,61,0.2874172926,0.2320528328,0.1121869832,0.0000000000,0.0000000000,0.4250667691,0.0000000000,0.2874378860,0.2324529141,0.0153631112,0.0000000000,0.0000000000,0.4249618351,0.0000000000,0.0492947958,0.0000000000,0.0090864357,0.0315525904,0.0218002461,0.0166661944,0.0462734886,0.0000000000,0.0070920130,0.4166131020,0.4303589761,0.0000000000,0.0000000000,0.4301879704,0.4160748124,0.1090769172,0.1087927818,0.1518683434,0.0196613781,0.7078621387,0.5561808348,0.4020281732,0.4103057981,0.0550729856,0.0537865423,0.0809149742,0.0823457986,0.9205309749,0.9205293655,0.0332848988,0.0000000000,0.0000000000,0.0419564992,0.3013403118,0.3112938404,0.2395993322,0.2558006346,0.0005774904,0.0000000000,0.0000000000,0.0000000000,-0.0092903320,0.1420035660,-0.0013281803,0.0678426921,0.1420820802,0.0096968757
00:42:15:16.989,61,0.2814293504,0.2284398526,0.1122078523,0.0000000000,0.0000000000,0.4272528291,0.0000000000,0.2813635170,0.2288322300,0.0154233696,0.0000000000,0.0000000000,0.4271590412,0.0000000000,0.0501122028,0.0000000000,0.0082866382,0.0315856673,0.0212725345,0.0166903250,0.0464377217,0.0000000000,0.0089109652,0.4433155954,0.4499993026,0.0000000000,0.0000000000,0.4159478843,0.4054859579,0.1095055491,0.1093250513,0.1534215659,0.0199408568,0.7092210054,0.5562695861,0.4020602703,0.4087387919,0.0544542484,0.0533168688,0.0808542147,0.0828294531,0.9217610955,0.9217597842,0.0335685834,0.0000000000,0.0000000000,0.0434658714,0.3044342101,0.3118606508,0.2393233776,0.2558635473,0.0005054808,0.0000000000,0.0000000000,0.0000000000,-0.0093296990,0.1397917569,-0.0013127578,0.0678765550,0.1398701668,0.0095486781
00:42:15:17.990,61,0.2612304986,0.2209506929,0.1118873358,0.0000000000,0.0000000000,0.4294121861,0.0000000000,0.2612024546,0.2213186324,0.0156363919,0.0000000000,0.0000000000,0.4293223619,0.0000000000,0.0507823713,0.0000000000,0.0075655328,0.0316524431,0.0207944512,0.0168342181,0.0467564575,0.0000000000,0.0104011763,0.4404109418,0.4517372549,0.0000000000,0.0000000000,0.4112983644,0.4009978771,0.1099441648,0.1098760366,0.1552100629,0.0201833881,0.7104614377,0.5572150350,0.4025847018,0.4089181423,0.0538603365,0.0528220795,0.0808308423,0.0834073871,0.9224817157,0.9224805832,0.0338297375,0.0000000000,0.0000000000,0.0464795083,0.3077696860,0.3155774772,0.2388572842,0.2556224167,0.0000906728,0.0000000000,0.0000000000,0.0000000000,-0.0094645666,0.1352019608,-0.0012874624,0.0677255169,0.1352831572,0.0092111211
00:42:15:18.992,61,0.2555256486,0.2202876359,0.1117668673,0.0000000000,0.0000000000,0.4312325716,0.0000000000,0.2555020750,0.2206529081,0.0157310944,0.0000000000,0.0000000000,0.4311541319,0.0000000000,0.0514038578,0.0000000000,0.0068099289,0.0317092389,0.0203281101,0.0169638582,0.0470923595,0.0000000000,0.0117663126,0.3972935975,0.4245170653,0.0000000000,0.0000000000,0.4090715051,0.3998159766,0.1103039235,0.1103450060,0.1563495547,0.0204174053,0.7114268541,0.5582497716,0.4030054212,0.4091898501,0.0532362275,0.0522932373,0.0806504115,0.0838831142,0.9231250286,0.9231240153,0.0340829343,0.0000000000,0.0000000000,0.0480335951,0.3082261682,0.3162491918,0.2382734567,0.2552220523,0.0000108577,0.0000000000,0.0000000000,0.0000000000,-0.0095224148,0.1347953230,-0.0012913879,0.0676563233,0.1348765194,0.0091737295
00:42:15:19.993,61,0.2537253499,0.2206332684,0.1114555523,0.0000000000,0.0000000000,0.4329128563,0.0000000000,0.2537028491,0.2209960222,0.0160496179,0.0000000000,0.0000000000,0.4328504801,0.0000000000,0.0517725572,0.0000000000,0.0060580075,0.0317087844,0.0199103728,0.0170809366,0.0475390330,0.0000000000,0.0134024536,0.3861561120,0.4171492159,0.0000000000,0.0000000000,0.3834973574,0.3873508573,0.1104585901,0.1106603071,0.1566880494,0.0205927826,0.7118069530,0.5587320924,0.4032911956,0.4093837738,0.0526082739,0.0517723747,0.0804454982,0.0843738168,0.9237214923,0.9237205386,0.0343174450,0.0000000000,0.0000000000,0.0490820743,0.3053891063,0.3162427843,0.2383879423,0.2560421526,0.0000105595,0.0000000000,0.0000000000,0.0000000000,-0.0097149489,0.1350052208,-0.0013195742,0.0674659535,0.1350864023,0.0091623645
00:42:15:20.996,61,0.2524215281,0.2196793258,0.1116814837,0.0000000000,0.0000000000,0.4336182177,0.0000000000,0.2524006367,0.2200423628,0.0158473942,0.0000000000,0.0000000000,0.4335636795,0.0000000000,0.0518951192,0.0000000000,0.0053623971,0.0316735953,0.0195482224,0.0171727184,0.0479747728,0.0000000000,0.0146427425,0.3821804225,0.4137516320,0.0000000000,0.0000000000,0.3708493412,0.3730897605,0.1103692204,0.1107517034,0.1564183086,0.0207392126,0.7115224600,0.5585000515,0.4030297697,0.4090346098,0.0520325340,0.0513121001,0.0803278834,0.0849120393,0.9242590666,0.9242582321,0.0344323404,0.0000000000,0.0000000000,0.0497864373,0.2946905494,0.3095700741,0.2405643314,0.2603743374,0.0000074286,0.0000000000,0.0000000000,0.0000000000,-0.0095932968,0.1344224513,-0.0012973577,0.0676080287,0.1345035881,0.0091415402
00:42:15:21.997,61,0.2507355213,0.2170087993,0.1135270149,0.0000000000,0.0000000000,0.4338459671,0.0000000000,0.2507194579,0.2173849791,0.0140315937,0.0000000000,0.0000000000,0.4337971509,0.0000000000,0.0519514941,0.0000000000,0.0046829320,0.0316604450,0.0192305297,0.0172124077,0.0482731611,0.0000000000,0.0157023668,0.3979659081,0.4203357399,0.0000000000,0.0000000000,0.3661130369,0.3686814606,0.1101353317,0.1106583774,0.1559235752,0.0209438801,0.7075841427,0.5521914959,0.4022979736,0.4083936512,0.0515843220,0.0509506725,0.0802267119,0.0854104757,0.9248095751,0.9248088598,0.0343618020,0.0000000000,0.0000000000,0.0502690375,0.2881445587,0.3032290637,0.2427732795,0.2638336420,0.0000047210,0.0000000000,0.0000000000,0.0000000000,-0.0084959483,0.1327977628,-0.0011349081,0.0687402934,0.1328788400,0.0091807796
00:42:15:22.998,61,0.2500732839,0.2165980339,0.1156225279,0.0000000000,0.0000000000,0.4339288175,0.0000000000,0.2500593066,0.2169947326,0.0119126393,0.0000000000,0.0000000000,0.4338843822,0.0000000000,0.0519020781,0.0000000000,0.0039592632,0.0316956006,0.0190004688,0.0172798019,0.0485336855,0.0000000000,0.0172560941,0.4096198082,0.4404737949,0.0000000000,0.0000000000,0.3634087741,0.3661720753,0.1100362763,0.1106784344,0.1553121507,0.0211362112,0.6994041204,0.5403826833,0.3957354724,0.4024830759,0.0513233729,0.0507756434,0.0801250115,0.0859589055,0.9251784086,0.9251777530,0.0342747159,0.0000000000,0.0000000000,0.0507130735,0.2856553793,0.3013457060,0.2441405207,0.2680256367,0.0000037921,0.0000000000,0.0000000000,0.0000000000,-0.0072131795,0.1325580031,-0.0009617963,0.0700114369,0.1326390654,0.0093331952
00:42:15:24.000,61,0.2495341748,0.2159693688,0.1175681129,0.0000000000,0.0000000000,0.4340347648,0.0000000000,0.2495218068,0.2163844705,0.0099751838,0.0000000000,0.0000000000,0.4339941442,0.0000000000,0.0517323129,0.0000000000,0.0031778067,0.0317110829,0.0188238285,0.0173716191,0.0488749407,0.0000000000,0.0213728398,0.4136375189,0.4465019107,0.0000000000,0.0000000000,0.3556941450,0.3616824746,0.1098761335,0.1106898710,0.1544543654,0.0213121418,0.6922935247,0.5320167542,0.3902562559,0.3973959684,0.0511122495,0.0506906025,0.0799951479,0.0865902752,0.9254563451,0.9254558086,0.0341403298,0.0000000000,0.0000000000,0.0511953793,0.2832858860,0.3002716303,0.2450384945,0.2713159025,0.0000052871,0.0000000000,0.0000000000,0.0000000000,-0.0060403375,0.1321841925,-0.0008031151,0.0711931288,0.1322651803,0.0094633875
00:42:15:25.002,61,0.2485789359,0.2135226429,0.1188700795,0.0000000000,0.0000000000,0.4341449142,0.0000000000,0.2485738099,0.2139450759,0.0086027160,0.0000000000,0.0000000000,0.4341076910,0.0000000000,0.0514697395,0.0000000000,0.0023937104,0.0317241810,0.0186824333,0.0174892209,0.0492693409,0.0000000000,0.0254948586,0.4149534404,0.4494840205,0.0000000000,0.0000000000,0.3484987915,0.3570638597,0.1096578538,0.1106728315,0.1531787813,0.0214774478,0.6877966523,0.5272910595,0.3868227005,0.3943324983,0.0509019382,0.0506270714,0.0797886327,0.0871881098,0.9256453514,0.9256448746,0.0339515321,0.0000000000,0.0000000000,0.0516809225,0.2777511179,0.2993799746,0.2457232326,0.2738226354,0.0000103873,0.0000000000,0.0000000000,0.0000000000,-0.0052102851,0.1306934059,-0.0006848504,0.0719957277,0.1307742745,0.0094607705
00:42:15:26.003,61,0.2452200651,0.2109249830,0.1180348545,0.0000000000,0.0000000000,0.4346501231,0.0000000000,0.2452248186,0.2113328129,0.0093524680,0.0000000000,0.0000000000,0.4346159399,0.0000000000,0.0512815788,0.0000000000,0.0016331964,0.0317477137,0.0185487289,0.0176369790,0.0496409796,0.0000000000,0.0282631665,0.4080181420,0.4488808513,0.0000000000,0.0000000000,0.3458342254,0.3553163409,0.1092957407,0.1105077714,0.1523339897,0.0216693990,0.6857208014,0.5251106024,0.3856049776,0.3932448626,0.0506250337,0.0505033061,0.0795306340,0.0877038911,0.9258112311,0.9258108139,0.0337311439,0.0000000000,0.0000000000,0.0521913879,0.2756471336,0.2988846898,0.2463444322,0.2752870023,0.0000251478,0.0000000000,0.0000000000,0.0000000000,-0.0056655570,0.1290979683,-0.0007354984,0.0715046898,0.1291786730,0.0092804274
00:42:15:27.005,61,0.2434637249,0.2087398320,0.1177724078,0.0000000000,0.0000000000,0.4344712198,0.0000000000,0.2434679270,0.2091399431,0.0095467838,0.0000000000,0.0000000000,0.4344394505,0.0000000000,0.0510494150,0.0000000000,0.0009777937,0.0317723788,0.0184470434,0.0177516453,0.0500281081,0.0000000000,0.0298267398,0.4055894613,0.4473715127,0.0000000000,0.0000000000,0.3422879279,0.3511664867,0.1088937819,0.1102847233,0.1506930888,0.0218596701,0.6821588278,0.5216494203,0.3846432567,0.3923063874,0.0503869429,0.0504065342,0.0791996270,0.0880423114,0.9259002209,0.9258998036,0.0335240066,0.0000000000,0.0000000000,0.0525923856,0.2708636522,0.2949648798,0.2470149249,0.2763995528,0.0000371149,0.0000000000,0.0000000000,0.0000000000,-0.0057842704,0.1277584881,-0.0007430323,0.0713579953,0.1278390437,0.0091643194
00:42:15:28.006,61,0.2419941872,0.2077139318,0.1173791662,0.0000000000,0.0000000000,0.4316899478,0.0000000000,0.2419912815,0.2081077695,0.0098951738,0.0000000000,0.0000000000,0.4316621721,0.0000000000,0.0508116595,0.0000000000,0.0004234253,0.0318180658,0.0183464587,0.0178386420,0.0502802804,0.0000000000,0.0308094900,0.4047509730,0.4468758702,0.0000000000,0.0000000000,0.3431199193,0.3507021964,0.1085738242,0.1100954190,0.1497269422,0.0220254064,0.6805907488,0.5200506449,0.3837309480,0.3914066851,0.0501754098,0.0503046885,0.0788356885,0.0882426277,0.9258355498,0.9258351922,0.0332839303,0.0000000000,0.0000000000,0.0528704859,0.2655249834,0.2873187661,0.2472222447,0.2767457366,0.0000432256,0.0000000000,0.0000000000,0.0000000000,-0.0059958389,0.1271281093,-0.0007663680,0.0711254552,0.1272085905,0.0090889717
00:42:15:29.008,61,0.2409349680,0.2073861212,0.1171984375,0.0000000000,0.0000000000,0.4273736477,0.0000000000,0.2409305423,0.2077773809,0.0100843329,0.0000000000,0.0000000000,0.4273534119,0.0000000000,0.0505867079,0.0000698040,0.0000000000,0.0318668708,0.0182470176,0.0179147944,0.0505119190,0.0000000000,0.0316606499,0.4041512012,0.4463168979,0.0000000000,0.0000000000,0.3440644145,0.3513610363,0.1082665175,0.1099364385,0.1490306109,0.0221839435,0.6796340942,0.5190612674,0.3826746941,0.3905488253,0.0499603748,0.0501985736,0.0784692764,0.0884341449,0.9257553816,0.9257550240,0.0330765322,0.0000000000,0.0000000000,0.0531234778,0.2595598996,0.2815804183,0.2471879870,0.2767982483,0.0000507426,0.0000000000,0.0000000000,0.0000000000,-0.0061106165,0.1269263774,-0.0007797853,0.0710177571,0.1270068586,0.0090606865
00:42:15:30.010,61,0.2406169325,0.2077149451,0.1168082505,0.0000000000,0.0000000000,0.4238564074,0.0000000000,0.2406119555,0.2081032395,0.0104297446,0.0000000000,0.0000000000,0.4238433838,0.0000000000,0.0503311232,0.0006142166,0.0000000000,0.0319123380,0.0181600954,0.0180114675,0.0507779829,0.0000000000,0.0325316712,0.4035296738,0.4458574653,0.0000000000,0.0000000000,0.3444485664,0.3517265916,0.1079541892,0.1097745821,0.1485752016,0.0223018378,0.6792265177,0.5186829567,0.3820208907,0.3899929225,0.0497007146,0.0500650704,0.0781437531,0.0886991024,0.9255194068,0.9255190492,0.0329750031,0.0000000000,0.0000000000,0.0534421951,0.2571579218,0.2794391513,0.2469675839,0.2766960859,0.0000386777,0.0000000000,0.0000000000,0.0000000000,-0.0063197576,0.1271255761,-0.0008077535,0.0707795098,0.1272060871,0.0090446603
00:42:15:31.011,61,0.2437532842,0.2089963555,0.1162288934,0.0000000000,0.0000000000,0.4145549834,0.0000000000,0.2436780185,0.2093821466,0.0109351352,0.0000000000,0.0000000000,0.4145501852,0.0000000000,0.0499165766,0.0011833583,0.0000000000,0.0319675840,0.0181352347,0.0180942528,0.0512110665,0.0000000000,0.0332847014,0.4025818110,0.4453601837,0.0000000000,0.0000000000,0.3358626962,0.3458661735,0.1077221557,0.1096978039,0.1480531842,0.0223962851,0.6780974269,0.5173645020,0.3795246482,0.3871931732,0.0494693257,0.0499901511,0.0777242705,0.0888518617,0.9244539142,0.9244536161,0.0329433866,0.0000000000,0.0000000000,0.0537944809,0.2474743724,0.2744718194,0.2465197444,0.2763574123,0.0000270149,0.0000000000,0.0000000000,0.0000000000,-0.0066253277,0.1279070824,-0.0008520719,0.0704213977,0.1279875934,0.0090548676
00:42:15:32.012,61,0.2447382510,0.2135143280,0.1149068624,0.0000000000,0.0000000000,0.3854649961,0.0000000000,0.2446372509,0.2138975561,0.0122038331,0.0000000000,0.0000000000,0.3854784071,0.0000000000,0.0491055921,0.0014880868,0.0000000000,0.0319978707,0.0181762669,0.0182190891,0.0517401770,0.0000000000,0.0336276963,0.3934494853,0.4320705831,0.0000000000,0.0000000000,0.3216928542,0.3305943608,0.1070228741,0.1092593968,0.1454952955,0.0224818774,0.6676221490,0.5071766973,0.3631323278,0.3700391650,0.0493648835,0.0500680357,0.0772402585,0.0888544247,0.9221128821,0.9221124649,0.0327907652,0.0000000000,0.0000000000,0.0538732931,0.1924065202,0.2147364169,0.2457337677,0.2757765055,0.0000189980,0.0000000000,0.0000000000,0.0000000000,-0.0073913489,0.1306661516,-0.0009713245,0.0695954487,0.1307467818,0.0091439495
00:42:15:33.014,61,0.2456397265,0.2188681066,0.1131515503,0.0000000000,0.0000000000,0.3712169528,0.0000000000,0.2455106676,0.2192454934,0.0139414687,0.0000000000,0.0000000000,0.3712355196,0.0000000000,0.0481753722,0.0017205749,0.0000000000,0.0319036394,0.0181494299,0.0182455499,0.0522450097,0.0000000000,0.0334336311,0.3857176900,0.4182474613,0.0000000000,0.0000000000,0.3166011870,0.3242989480,0.1054287925,0.1078856215,0.1414425075,0.0225214083,0.6644353867,0.5040788651,0.3570451140,0.3639821410,0.0492307208,0.0500834249,0.0767463446,0.0886978507,0.9211217165,0.9211213589,0.0325117335,0.0000000000,0.0000000000,0.0535516031,0.1772172898,0.1985345632,0.2450297922,0.2750248909,0.0000062214,0.0000000000,0.0000000000,0.0000000000,-0.0084400922,0.1339342743,-0.0011372117,0.0685025305,0.1340151429,0.0092282500
00:42:15:34.016,61,0.2457598001,0.2197173387,0.1127286404,0.0000000000,0.0000000000,0.3466660082,0.0000000000,0.2456165701,0.2200922966,0.0143313352,0.0000000000,0.0000000000,0.3466751575,0.0000000000,0.0474817753,0.0019187334,0.0000000000,0.0317456611,0.0180053003,0.0182217918,0.0528933629,0.0000000000,0.0330625921,0.3608118594,0.3883505166,0.0000000000,0.0000000000,0.3265908957,0.3330993652,0.1034643129,0.1061658859,0.1401434839,0.0225421544,0.6961082816,0.5468425751,0.3596502244,0.3687815070,0.0487779938,0.0497624539,0.0763077140,0.0885293335,0.9204797745,0.9204794168,0.0320944227,0.0000000000,0.0000000000,0.0532457829,0.1678665727,0.1862057894,0.2413765341,0.2671467364,0.0000026667,0.0000000000,0.0000000000,0.0000000000,-0.0086755091,0.1344518065,-0.0011735025,0.0682417154,0.1345327199,0.0092291068
00:42:15:35.017,61,0.2531837225,0.2325740159,0.1105140969,0.0000000000,0.0000000000,0.3361902535,0.0000000000,0.2530437112,0.2329531163,0.0164295286,0.0000000000,0.0000000000,0.3361990750,0.0000000000,0.0468737781,0.0020644967,0.0000000000,0.0315966308,0.0178365260,0.0182223152,0.0535968393,0.0000000000,0.0327521563,0.3533384800,0.3792164326,0.0000000000,0.0000000000,0.3357399702,0.3431724906,0.1015868112,0.1048073247,0.1397135854,0.0225691907,0.7057358623,0.5577957630,0.3731634319,0.3845225573,0.0482697189,0.0493612774,0.0759808570,0.0884776711,0.9203836918,0.9203833938,0.0316542685,0.0000000000,0.0000000000,0.0528141372,0.1633346528,0.1808436960,0.2400506288,0.2648093998,0.0000014848,0.0000000000,0.0000000000,0.0000000000,-0.0099347765,0.1423100233,-0.0014234164,0.0668280274,0.1423913836,0.0095731532
00:42:15:36.019,61,0.2761864364,0.2501370013,0.1092577577,0.0000000000,0.0000000000,0.3308398724,0.0000000000,0.2760249972,0.2505383790,0.0174343493,0.0000000000,0.0000000000,0.3308469653,0.0000000000,0.0461759530,0.0021596430,0.0000000000,0.0314566605,0.0177043471,0.0182987582,0.0541972257,0.0000000000,0.0324691162,0.3519377112,0.3783105016,0.0000000000,0.0000000000,0.3390167952,0.3465464413,0.0987317190,0.1021392271,0.1393949538,0.0226031523,0.7098802924,0.5547944903,0.3768751323,0.3889426887,0.0479456931,0.0491280742,0.0757273138,0.0885086805,0.9209094644,0.9209092259,0.0311499704,0.0000000000,0.0000000000,0.0521912389,0.1611404270,0.1784079820,0.2397630811,0.2645831406,0.0000008815,0.0000000000,0.0000000000,0.0000000000,-0.0105255516,0.1530537158,-0.0016236416,0.0659630001,0.1531356573,0.0101732630
00:42:15:37.021,61,0.2827477455,0.2583790123,0.1104357988,0.0000000000,0.0000000000,0.3244169354,0.0000000000,0.2825795710,0.2588114440,0.0161283109,0.0000000000,0.0000000000,0.3244211078,0.0000000000,0.0448269136,0.0021319631,0.0000000000,0.0312997065,0.0175871998,0.0182614084,0.0547481515,0.0000000000,0.0319908820,0.3942782879,0.4143550098,0.0000000000,0.0000000000,0.3412719071,0.3485205472,0.0955897272,0.0985621139,0.1388137639,0.0226391982,0.7027646899,0.5290145874,0.3695001900,0.3821791708,0.0479027219,0.0491470434,0.0753500015,0.0883543715,0.9219903946,0.9219902158,0.0305568576,0.0000000000,0.0000000000,0.0501145385,0.1595080644,0.1767081320,0.2398634553,0.2653851509,0.0000005559,0.0000000000,0.0000000000,0.0000000000,-0.0097293453,0.1581064612,-0.0015511941,0.0666215941,0.1581886262,0.0106193163
00:42:15:38.022,61,0.2864217758,0.2698332965,0.1095446721,0.0000000000,0.0000000000,0.3192205429,0.0000000000,0.2862578332,0.2702788413,0.0167133044,0.0000000000,0.0000000000,0.3192235529,0.0000000000,0.0432271324,0.0020336304,0.0000000000,0.0310684033,0.0174383391,0.0181962661,0.0554267280,0.0000000000,0.0314264670,0.4047200680,0.4231305718,0.0000000000,0.0000000000,0.3426446617,0.3496491313,0.0918625668,0.0948175192,0.1377529353,0.0226205140,0.7011682391,0.5226289630,0.3657698333,0.3788575828,0.0478458814,0.0491234660,0.0750254914,0.0881767049,0.9227711558,0.9227709770,0.0298676845,0.0000000000,0.0000000000,0.0480505340,0.1567448527,0.1748835444,0.2403194755,0.2669447958,0.0000003778,0.0000000000,0.0000000000,0.0000000000,-0.0100707356,0.1651123911,-0.0016780505,0.0660087094,0.1651948392,0.0109961508
