Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
15:11:23:31.132,61,0.0688210577,0.2218970507,0.1031292006,0.0000000000,0.0000000000,0.0543443486,0.0000000000,0.0686297640,0.2221563905,0.0218237732,0.0000000000,0.0000000000,0.0543382429,0.0000000000,0.0185180455,0.0001040183,0.0000000000,0.0183493495,0.0185588785,0.0175390169,0.0719944090,0.0105844690,0.0000000000,0.0734614730,0.0704858378,0.0000000000,0.0000000000,0.0529610775,0.0513426960,0.0441993326,0.0437821373,0.0504725352,0.0169323701,0.2579161823,0.1779451519,0.0980568454,0.1051115245,0.0424309187,0.0401947498,0.0320992768,0.0327480026,0.5615410209,0.5615027547,0.0199174192,0.0000000000,0.0000000000,0.0306275692,0.0414805412,0.0429203622,0.1180960312,0.1247142702,0.0000000193,0.0000000000,0.0000000000,0.0000000000,-0.0132088056,0.1357194930,-0.0018037272,0.0624194369,0.1358153224,0.0085242828
15:11:23:32.134,61,0.0621176101,0.2211890966,0.1041069403,0.0000000000,0.0000000000,0.0504153594,0.0000000000,0.0619382299,0.2214571834,0.0208454486,0.0000000000,0.0000000000,0.0504100882,0.0000000000,0.0180291887,0.0001585441,0.0000000000,0.0180000272,0.0181799456,0.0169247426,0.0687545687,0.0107846130,0.0000000000,0.0728828758,0.0700380132,0.0000000000,0.0000000000,0.0502545498,0.0487971939,0.0431462713,0.0426926389,0.0472753420,0.0166204199,0.2470790297,0.1713661999,0.0915145054,0.0981636271,0.0396474488,0.0375119187,0.0304370541,0.0310233794,0.5066133142,0.5065590739,0.0197693575,0.0000000000,0.0000000000,0.0297137536,0.0396991819,0.0411689356,0.1093491912,0.1154837161,0.0000000171,0.0000000000,0.0000000000,0.0000000000,-0.0126174130,0.1352913529,-0.0017174714,0.0630149171,0.1353870928,0.0085780276
15:11:23:33.135,61,0.0578133427,0.2205415964,0.1050431058,0.0000000000,0.0000000000,0.0467815511,0.0000000000,0.0576381199,0.2208181471,0.0198824368,0.0000000000,0.0000000000,0.0467769317,0.0000000000,0.0175254643,0.0002030410,0.0000000000,0.0176470093,0.0177975800,0.0162893683,0.0656759813,0.0109797241,0.0000000000,0.0725258440,0.0698238909,0.0000000000,0.0000000000,0.0485156365,0.0471565463,0.0422451235,0.0417922251,0.0447673798,0.0162880886,0.2389165312,0.1664056033,0.0862632617,0.0925896242,0.0371827781,0.0351700485,0.0290263221,0.0295748804,0.4493044615,0.4492276609,0.0196144376,0.0000000000,0.0000000000,0.0286053978,0.0380771197,0.0395082645,0.1022079811,0.1079112068,0.0000000161,0.0000000000,0.0000000000,0.0000000000,-0.0120351566,0.1349000037,-0.0016334224,0.0635849684,0.1349956393,0.0086301873
15:11:23:34.136,61,0.0544878729,0.2193633914,0.1059770957,0.0000000000,0.0000000000,0.0433451198,0.0000000000,0.0543073528,0.2196473330,0.0189099405,0.0000000000,0.0000000000,0.0433411263,0.0000000000,0.0170086119,0.0003043724,0.0000000000,0.0172916539,0.0174149629,0.0156498197,0.0628395751,0.0111691989,0.0000000000,0.0722010583,0.0697405487,0.0000000000,0.0000000000,0.0470436998,0.0457528755,0.0414283425,0.0409632549,0.0426500030,0.0159370508,0.2269669175,0.1597884446,0.0810270384,0.0869731307,0.0348763652,0.0330290161,0.0276901312,0.0282262266,0.3865379989,0.3864200413,0.0194744952,0.0000000000,0.0000000000,0.0275611654,0.0363314562,0.0376880392,0.0946119726,0.0998128057,0.0000000162,0.0000000000,0.0000000000,0.0000000000,-0.0114475964,0.1341837496,-0.0015453327,0.0641565621,0.1342794150,0.0086608985
15:11:23:35.138,61,0.0505159535,0.2179953307,0.1069322899,0.0000000000,0.0000000000,0.0403438658,0.0000000000,0.0503282212,0.2182864547,0.0178992301,0.0000000000,0.0000000000,0.0403403491,0.0000000000,0.0165065024,0.0004249004,0.0000000000,0.0169479251,0.0170508865,0.0150288194,0.0606385730,0.0113600390,0.0000000000,0.0719675198,0.0697772354,0.0000000000,0.0000000000,0.0459176227,0.0446872562,0.0406646468,0.0401836745,0.0411946587,0.0155968210,0.2184057981,0.1543004364,0.0773763657,0.0830367580,0.0331930742,0.0314476043,0.0266142059,0.0271604490,0.3426497281,0.3424659073,0.0193838011,0.0000000000,0.0000000000,0.0267153289,0.0347658359,0.0360495001,0.0893039107,0.0943000093,0.0000000252,0.0000000000,0.0000000000,0.0000000000,-0.0108369524,0.1333515048,-0.0014537219,0.0647420809,0.1334470063,0.0086850012
15:11:23:36.140,61,0.0463932753,0.2167489678,0.1079204455,0.0000000000,0.0000000000,0.0377282873,0.0000000000,0.0462083369,0.2170476317,0.0168986432,0.0000000000,0.0000000000,0.0377251506,0.0000000000,0.0160199329,0.0006151721,0.0000000000,0.0166021511,0.0166901723,0.0144229047,0.0589298010,0.0115343677,0.0000000000,0.0713427737,0.0696045235,0.0000000000,0.0000000000,0.0447432995,0.0435876288,0.0399481021,0.0394335277,0.0399417691,0.0152592845,0.2096603364,0.1488056630,0.0735412315,0.0789886490,0.0317349769,0.0300788935,0.0255968608,0.0261635128,0.3056795597,0.3054578006,0.0193089731,0.0000000000,0.0000000000,0.0259501524,0.0332727432,0.0345131345,0.0841502249,0.0890485048,0.0000000450,0.0000000000,0.0000000000,0.0000000000,-0.0102321915,0.1325938404,-0.0013647081,0.0653470010,0.1326892972,0.0087156696
15:11:23:37.144,61,0.0424305797,0.2148265243,0.1091636494,0.0000000000,0.0000000000,0.0356156155,0.0000000000,0.0422580391,0.2151277661,0.0159156527,0.0000000000,0.0000000000,0.0356127284,0.0000000000,0.0155660538,0.0007839692,0.0000000000,0.0162714478,0.0163518414,0.0138425073,0.0572645664,0.0117486184,0.0000000000,0.0707048625,0.0693753287,0.0000000000,0.0000000000,0.0438437536,0.0427120142,0.0392934084,0.0387390032,0.0389776081,0.0149395252,0.2016730160,0.1434617043,0.0701515079,0.0753424093,0.0306717250,0.0290657543,0.0247383043,0.0253120754,0.2708483338,0.2705948055,0.0192668084,0.0000000000,0.0000000000,0.0252556577,0.0321182832,0.0333162583,0.0802000985,0.0848675147,0.0000000592,0.0000000000,0.0000000000,0.0000000000,-0.0096384883,0.1314202249,-0.0012740149,0.0661100671,0.1315190345,0.0087386211
15:11:23:38.146,61,0.0389658958,0.2140129656,0.1096658260,0.0000000000,0.0000000000,0.0337398611,0.0000000000,0.0387945026,0.2143173963,0.0154541768,0.0000000000,0.0000000000,0.0337372161,0.0000000000,0.0151285194,0.0009333642,0.0000000000,0.0159563087,0.0160317086,0.0132855438,0.0561100803,0.0119582796,0.0000000000,0.0700420812,0.0690753609,0.0000000000,0.0000000000,0.0430354290,0.0419184677,0.0386643112,0.0380730815,0.0381424017,0.0146297337,0.1967902333,0.1401336342,0.0673792958,0.0723202229,0.0297542904,0.0281799752,0.0239528362,0.0245335940,0.2435473502,0.2432508469,0.0192776043,0.0000000000,0.0000000000,0.0246051867,0.0310981888,0.0322548561,0.0767574310,0.0811455920,0.0000000763,0.0000000000,0.0000000000,0.0000000000,-0.0093596289,0.1309248209,-0.0012324393,0.0664185435,0.1310236752,0.0087458855
15:11:23:39.147,61,0.0363601707,0.2131229639,0.1101912484,0.0000000000,0.0000000000,0.0322400630,0.0000000000,0.0361847989,0.2134306878,0.0149671109,0.0000000000,0.0000000000,0.0322375856,0.0000000000,0.0147079183,0.0010769228,0.0000000000,0.0156547166,0.0157289226,0.0127628641,0.0552167408,0.0121334428,0.0000000000,0.0694101155,0.0688152388,0.0000000000,0.0000000000,0.0423184074,0.0412129834,0.0380839854,0.0374576002,0.0373921469,0.0143307215,0.1943074167,0.1383285820,0.0656431839,0.0704158992,0.0289351419,0.0273862332,0.0232370235,0.0238238387,0.2259804904,0.2256616652,0.0193245821,0.0000000000,0.0000000000,0.0240113437,0.0302344989,0.0313728303,0.0741299465,0.0783701017,0.0000000771,0.0000000000,0.0000000000,0.0000000000,-0.0090652909,0.1303827763,-0.0011886845,0.0667415112,0.1304815710,0.0087515749
15:11:23:40.146,61,0.0346227810,0.2119595557,0.1106526554,0.0000000000,0.0000000000,0.0311528072,0.0000000000,0.0344438143,0.2122693062,0.0145316124,0.0000000000,0.0000000000,0.0311504435,0.0000000000,0.0143313091,0.0012262454,0.0000000000,0.0153774554,0.0154471146,0.0122742150,0.0544686317,0.0123343654,0.0000000000,0.0688200518,0.0685839206,0.0000000000,0.0000000000,0.0417263433,0.0406248532,0.0375595391,0.0368969031,0.0367485844,0.0140586225,0.1929012388,0.1372265369,0.0644894987,0.0691975057,0.0282160658,0.0266866796,0.0225878563,0.0231802929,0.2182839960,0.2179559469,0.0193802342,0.0000000000,0.0000000000,0.0234591160,0.0294752568,0.0306024291,0.0725907758,0.0767314062,0.0000000724,0.0000000000,0.0000000000,0.0000000000,-0.0088023338,0.1296730042,-0.0011478506,0.0670272037,0.1297717988,0.0087406281
15:11:23:41.147,61,0.0332539454,0.2101072073,0.1110978201,0.0000000000,0.0000000000,0.0302804206,0.0000000000,0.0330711454,0.2104173452,0.0141311064,0.0000000000,0.0000000000,0.0302781202,0.0000000000,0.0139897643,0.0013711116,0.0000000000,0.0151073365,0.0151744708,0.0118148047,0.0538154058,0.0126061141,0.0000000000,0.0682906732,0.0683357418,0.0000000000,0.0000000000,0.0412200429,0.0401160717,0.0370641015,0.0363616720,0.0361615010,0.0138140451,0.1919350028,0.1364008784,0.0636207163,0.0682983994,0.0275860466,0.0260680225,0.0219824519,0.0225765370,0.2142648995,0.2139319927,0.0194270592,0.0000000000,0.0000000000,0.0229528230,0.0287814252,0.0299006794,0.0714603662,0.0755546466,0.0000000946,0.0000000000,0.0000000000,0.0000000000,-0.0085609881,0.1285414100,-0.0011065288,0.0673067346,0.1286401004,0.0086996313
