Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
15:11:28:15.581,61,0.0008919320,0.2437149584,0.0680133775,0.0000000000,0.0000000000,0.0155929243,0.1459299773,0.0008931912,0.2436037213,0.0584603772,0.0000000000,0.0000000000,0.0155934226,0.1459237337,0.0421035141,0.0000000000,0.0053178361,0.1446959376,0.0701338947,0.2049500644,0.1108545661,0.0198283084,0.0000000000,0.0000000000,0.0000000000,0.0933417007,0.0918690041,0.0259593073,0.0262186788,0.1284026355,0.1320586354,0.0349705108,0.0160594918,0.0734318569,0.0560394116,0.0266115442,0.0271435268,0.2829194069,0.2694956362,0.0898968577,0.0864161104,0.0000000000,0.0000000000,0.4310443103,0.4496633112,0.4497708082,0.0184636731,0.0367961973,0.0387731753,0.0740166157,0.0752962306,0.0000000012,0.0000000000,0.0000000000,0.0000000000,-0.0353165828,0.1489026099,-0.0052967928,0.0410871692,0.1490036994,0.0061660414
15:11:28:16.585,61,0.0008208519,0.2435959429,0.0642144755,0.0000000000,0.0000000000,0.0154559352,0.1455012262,0.0008220109,0.2434420735,0.0621993504,0.0000000000,0.0000000000,0.0154565163,0.1454947889,0.0435003154,0.0000000000,0.0059592230,0.1522844285,0.0703755841,0.2227659523,0.1109700799,0.0194261875,0.0000000000,0.0000000000,0.0000000000,0.0972708464,0.0943533629,0.0266179983,0.0269358028,0.1304953396,0.1346895397,0.0345443487,0.0163367465,0.0727785826,0.0559996180,0.0265108515,0.0269832760,0.2899735570,0.2765783668,0.0931267291,0.0892432481,0.0000000000,0.0000000000,0.4288267493,0.4488956928,0.4489998519,0.0179531891,0.0375049263,0.0397385471,0.0749827027,0.0758896694,0.0000000012,0.0000000000,0.0000000000,0.0000000000,-0.0375758670,0.1488161534,-0.0056321598,0.0387926847,0.1489171684,0.0058184573
15:11:28:17.586,61,0.0007554365,0.2434771061,0.0605224520,0.0000000000,0.0000000000,0.0153462188,0.1459829062,0.0007565031,0.2432817072,0.0658527762,0.0000000000,0.0000000000,0.0153469061,0.1459762752,0.0451472290,0.0000000000,0.0064202379,0.1585229039,0.0707495734,0.2291719019,0.1111138016,0.0191183332,0.0000000000,0.0000000000,0.0000000000,0.0996371433,0.0962236375,0.0272858758,0.0276553091,0.1321171522,0.1362535805,0.0341194235,0.0166484155,0.0720518529,0.0558610409,0.0264065098,0.0268233139,0.2963843048,0.2827618420,0.0949659050,0.0907981247,0.0000000000,0.0000000000,0.4279685318,0.4483752847,0.4484765828,0.0174713302,0.0382229835,0.0407136977,0.0762140155,0.0765614510,0.0000000008,0.0000000000,0.0000000000,0.0000000000,-0.0397835337,0.1487308890,-0.0059594181,0.0365627185,0.1488319337,0.0054809619
15:11:28:18.589,61,0.0006952342,0.2439646572,0.0570174083,0.0000000000,0.0000000000,0.0152563052,0.1460690796,0.0006962158,0.2437293828,0.0693629086,0.0000000000,0.0000000000,0.0152570950,0.1460625976,0.0468412340,0.0000000000,0.0068199742,0.1651100665,0.0711605027,0.2326752990,0.1110847741,0.0188233573,0.0000000000,0.0000000000,0.0000000000,0.1008689404,0.0972358435,0.0279880520,0.0284403190,0.1334182471,0.1374043077,0.0337082371,0.0169805288,0.0712617338,0.0556844175,0.0263108816,0.0266736299,0.3027466834,0.2895104289,0.0970750749,0.0925472900,0.0000000000,0.0000000000,0.4270414412,0.4473900497,0.4474904835,0.0169948563,0.0389609858,0.0416613556,0.0783936754,0.0780078024,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0419023558,0.1490175724,-0.0062888986,0.0344437361,0.1491186321,0.0051735458
15:11:28:19.587,61,0.0006398296,0.2439039201,0.0539838113,0.0000000000,0.0000000000,0.0152093824,0.1463909149,0.0006407329,0.2436344326,0.0723792836,0.0000000000,0.0000000000,0.0152102876,0.1463845223,0.0489710122,0.0000000000,0.0071202731,0.1746867001,0.0716991425,0.2360967845,0.1111641154,0.0184997581,0.0000000000,0.0000000000,0.0000000000,0.1036145240,0.0990809426,0.0286299102,0.0291364398,0.1347918957,0.1384862214,0.0333479419,0.0173118059,0.0705589131,0.0555615388,0.0262099206,0.0265268479,0.3054670095,0.2923357189,0.0989503786,0.0942886546,0.0000000000,0.0000000000,0.4268314242,0.4467180073,0.4468168020,0.0165455695,0.0398415551,0.0428688303,0.0802160501,0.0793726295,0.0000000008,0.0000000000,0.0000000000,0.0000000000,-0.0437249169,0.1489712596,-0.0065601887,0.0326113626,0.1490722597,0.0048968773
15:11:28:20.592,61,0.0005888403,0.2442867458,0.0493678264,0.0000000000,0.0000000000,0.0151730962,0.1466476023,0.0005896717,0.2439648956,0.0769765750,0.0000000000,0.0000000000,0.0151741197,0.1466408670,0.0520325527,0.0000000000,0.0074277767,0.1879737824,0.0722195059,0.2378054559,0.1111595333,0.0180722214,0.0000000000,0.0000000000,0.0000000000,0.1066889539,0.1006732881,0.0292581320,0.0298190136,0.1357744783,0.1394599825,0.0330412909,0.0176448077,0.0698457807,0.0554442294,0.0261036996,0.0263770390,0.3109895289,0.2994683981,0.1019136533,0.0973943248,0.0000000000,0.0000000000,0.4270802140,0.4462150335,0.4463106096,0.0161071774,0.0405814536,0.0437553637,0.0816927552,0.0806847587,0.0000000013,0.0000000000,0.0000000000,0.0000000000,-0.0465007275,0.1491921395,-0.0069868467,0.0298218336,0.1492931843,0.0044848765
15:11:28:21.593,61,0.0005419144,0.2445791960,0.0463555828,0.0000000000,0.0000000000,0.0151549857,0.1470143795,0.0005426796,0.2442232072,0.0799507275,0.0000000000,0.0000000000,0.0151561424,0.1470066607,0.0560189076,0.0000000000,0.0077266414,0.2067490220,0.0727260560,0.2383939177,0.1108387411,0.0175797828,0.0000000000,0.0000000000,0.0000000000,0.1081616208,0.1015251279,0.0299442261,0.0305676963,0.1372183114,0.1409044266,0.0327722616,0.0180066042,0.0682723224,0.0551763624,0.0259664040,0.0261997804,0.3209654689,0.3116348088,0.1037333608,0.0994975120,0.0000000000,0.0000000000,0.4286665320,0.4459645450,0.4460555911,0.0156728346,0.0412591882,0.0445495620,0.0828619972,0.0818437338,0.0000000017,0.0000000000,0.0000000000,0.0000000000,-0.0482962094,0.1493629515,-0.0072648376,0.0280014761,0.1494639665,0.0042160824
15:11:28:22.595,61,0.0004987282,0.2446098924,0.0441194400,0.0000000000,0.0000000000,0.0151450830,0.1475172937,0.0004994323,0.2442291975,0.0821032599,0.0000000000,0.0000000000,0.0151463645,0.1475087702,0.0599682070,0.0000000000,0.0080719404,0.2173860520,0.0732840002,0.2386393249,0.1103972271,0.0171031486,0.0000000000,0.0000000000,0.0000000000,0.1090675294,0.1021155119,0.0306452718,0.0313299820,0.1380564123,0.1417793930,0.0325761400,0.0184175503,0.0668781176,0.0548623130,0.0258417595,0.0260313563,0.3289509416,0.3208178282,0.1052627414,0.1010565832,0.0000000000,0.0000000000,0.4313863814,0.4459443688,0.4460310638,0.0152524859,0.0419317819,0.0453097448,0.0849950463,0.0836947039,0.0000000019,0.0000000000,0.0000000000,0.0000000000,-0.0495964363,0.1493761837,-0.0074609285,0.0266506504,0.1494771689,0.0040131044
15:11:28:23.594,61,0.0004589836,0.2443882674,0.0423757695,0.0000000000,0.0000000000,0.0151408492,0.1460479051,0.0004596316,0.2439882904,0.0838176012,0.0000000000,0.0000000000,0.0151422555,0.1460388750,0.0661377385,0.0000000000,0.0083806692,0.2321051359,0.0739656761,0.2386904061,0.1098457426,0.0166612603,0.0000000000,0.0000000000,0.0000000000,0.1096634716,0.1024906114,0.0313969478,0.0322939903,0.1386959851,0.1423864216,0.0324826799,0.0189386811,0.0653299913,0.0544558614,0.0257454161,0.0258855298,0.3457207680,0.3397183120,0.1063109264,0.1021360457,0.0000000000,0.0000000000,0.4325577915,0.4457752407,0.4458592832,0.0148571720,0.0425824560,0.0460335203,0.0883367062,0.0868526697,0.0000000020,0.0000000000,0.0000000000,0.0000000000,-0.0506331325,0.1492366642,-0.0076095215,0.0255979002,0.1493376046,0.0038509630
15:11:28:24.595,61,0.0004224062,0.2429183722,0.0404514670,0.0000000000,0.0000000000,0.0151827335,0.1436466873,0.0004230026,0.2424984574,0.0857099444,0.0000000000,0.0000000000,0.0151842814,0.1436346620,0.0753151774,0.0000000000,0.0087382197,0.2598656416,0.0748129189,0.2350994498,0.1082842723,0.0161934271,0.0000000000,0.0000000000,0.0000000000,0.1098430827,0.1023990810,0.0324302316,0.0335696451,0.1394232661,0.1430913359,0.0324740969,0.0195626281,0.0624767616,0.0537872240,0.0256470609,0.0257320497,0.3808982074,0.3797379136,0.1069397405,0.1028173268,0.0000000000,0.0000000000,0.4333490431,0.4453823566,0.4454633296,0.0144752515,0.0432074703,0.0467326567,0.0903690383,0.0888636410,0.0000000018,0.0000000000,0.0000000000,0.0000000000,-0.0517833084,0.1483341604,-0.0077344589,0.0244387835,0.1484350413,0.0036540714
15:11:28:25.597,61,0.0003887439,0.2409995943,0.0379929319,0.0000000000,0.0000000000,0.0152874077,0.1421662569,0.0003892927,0.2405545861,0.0881389678,0.0000000000,0.0000000000,0.0152891371,0.1421472579,0.0898475125,0.0000000000,0.0090600606,0.2986707687,0.0763015151,0.2281055301,0.1063753441,0.0156085016,0.0000000000,0.0000000000,0.0000000000,0.1103879213,0.1023299471,0.0336732827,0.0350710861,0.1411831528,0.1445259601,0.0324854814,0.0204527825,0.0591832027,0.0524660833,0.0255296230,0.0255522318,0.4196279049,0.4230808914,0.1073370352,0.1033334136,0.0000000000,0.0000000000,0.4307999313,0.4429895580,0.4430480897,0.0141062401,0.0437743068,0.0474230200,0.0928974152,0.0916300490,0.0000000015,0.0000000000,0.0000000000,0.0000000000,-0.0532602258,0.1471566260,-0.0078907683,0.0229574684,0.1472573429,0.0034049940
15:11:28:26.602,61,0.0003577641,0.2386864573,0.0358780175,0.0000000000,0.0000000000,0.0154039515,0.1420209557,0.0003582692,0.2382212877,0.0902056992,0.0000000000,0.0000000000,0.0154058728,0.1419996917,0.0975212008,0.0000000000,0.0093055451,0.3151071668,0.0777738467,0.2251112461,0.1051988527,0.0150930481,0.0000000000,0.0000000000,0.0000000000,0.1137987748,0.1027504578,0.0345424600,0.0360398963,0.1459436417,0.1490715742,0.0325369574,0.0211219508,0.0575879142,0.0516386107,0.0253710784,0.0253229700,0.4326628745,0.4376455843,0.1078239977,0.1038888842,0.0000000000,0.0000000000,0.4299122393,0.4422032833,0.4422549009,0.0137400506,0.0442546755,0.0480333082,0.0942407325,0.0930087268,0.0000000013,0.0000000000,0.0000000000,0.0000000000,-0.0545205250,0.1457391977,-0.0079983827,0.0216840487,0.1458397955,0.0031847500
15:11:28:27.600,61,0.0003292532,0.2357237637,0.0344077460,0.0000000000,0.0000000000,0.0155339856,0.1420317143,0.0003297180,0.2352462858,0.0916827545,0.0000000000,0.0000000000,0.0155360671,0.1420097053,0.1018891856,0.0000000000,0.0095706237,0.3294907510,0.0787701085,0.2220006585,0.1042491049,0.0146047007,0.0000000000,0.0000000000,0.0000000000,0.1155175418,0.1032085344,0.0352742746,0.0368245021,0.1480897516,0.1509418041,0.0325613916,0.0217090435,0.0560795628,0.0508400537,0.0251616891,0.0250396933,0.4417613745,0.4477232993,0.1082744971,0.1043967009,0.0000000000,0.0000000000,0.4261258543,0.4406028986,0.4406609535,0.0133851552,0.0446580425,0.0485518239,0.0950892791,0.0938538238,0.0000000007,0.0000000000,0.0000000000,0.0000000000,-0.0554279275,0.1439263225,-0.0080287978,0.0208009351,0.1440268457,0.0030165554
15:11:28:28.601,61,0.0003030144,0.2326344699,0.0334746726,0.0000000000,0.0000000000,0.0156426076,0.1421778202,0.0003034421,0.2321513593,0.0925974846,0.0000000000,0.0000000000,0.0156448372,0.1421553940,0.1058547124,0.0000000000,0.0097895693,0.3617826104,0.0803932250,0.2170839757,0.1035925001,0.0141712343,0.0000000000,0.0000000000,0.0000000000,0.1165782809,0.1035435125,0.0359085351,0.0374833792,0.1508866400,0.1530816406,0.0326220654,0.0222188495,0.0547061712,0.0499056093,0.0248976666,0.0247025248,0.4521984458,0.4587423503,0.1084611639,0.1046481729,0.0000000000,0.0000000000,0.4231213033,0.4382394850,0.4383039474,0.0130548030,0.0449044630,0.0489179939,0.0953602418,0.0941175520,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0559961572,0.1420373172,-0.0080031129,0.0202423539,0.1421376467,0.0028965287
15:11:28:29.603,61,0.0002788666,0.2306935042,0.0333715305,0.0000000000,0.0000000000,0.0157322418,0.1455084682,0.0002792602,0.2302127033,0.0926225483,0.0000000000,0.0000000000,0.0157346018,0.1454806328,0.1087530553,0.0000000000,0.0097766817,0.3981211483,0.0812862664,0.1974073946,0.1019582525,0.0138542708,0.0000000000,0.0000000000,0.0000000000,0.1171537936,0.1036150232,0.0364853367,0.0380757265,0.1646057367,0.1640553921,0.0327005088,0.0225242916,0.0535873286,0.0490908697,0.0245532934,0.0242941473,0.4879978895,0.4906513095,0.1086281762,0.1048201993,0.0000000000,0.0000000000,0.4219149351,0.4375203848,0.4375865161,0.0127007924,0.0449051522,0.0490163602,0.0952303484,0.0939702615,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0560207553,0.1408513784,-0.0079388786,0.0201833919,0.1409515291,0.0028636688
15:11:28:30.605,61,0.0002566431,0.2282662690,0.0340295099,0.0000000000,0.0000000000,0.0157872494,0.1546899229,0.0002570054,0.2277966738,0.0918749794,0.0000000000,0.0000000000,0.0157896858,0.1546723396,0.1134686247,0.0000000000,0.0094838794,0.4340753257,0.0817949623,0.1806136668,0.0965307802,0.0136229675,0.0000000000,0.0000000000,0.0000000000,0.1173520014,0.1033620536,0.0370745324,0.0386723131,0.1792039573,0.1753645241,0.0327280499,0.0227064043,0.0517599173,0.0476159863,0.0241328478,0.0238235183,0.5362914205,0.5345880389,0.1087073684,0.1048640385,0.0000000000,0.0000000000,0.4247954190,0.4393276572,0.4394057691,0.0123181762,0.0446897857,0.0488636121,0.0949983299,0.0936309993,0.0000000004,0.0000000000,0.0000000000,0.0000000000,-0.0555801764,0.1393696815,-0.0077925669,0.0205856562,0.1394696832,0.0028896243
15:11:28:31.606,61,0.0002361907,0.2262840718,0.0339323580,0.0000000000,0.0000000000,0.0158022642,0.1585162282,0.0002365241,0.2258172333,0.0918545201,0.0000000000,0.0000000000,0.0158047583,0.1585028917,0.1160933673,0.0000000000,0.0090571139,0.4521567523,0.0820114613,0.1724146158,0.0934625268,0.0134683009,0.0000000000,0.0000000000,0.0000000000,0.1171635091,0.1029238403,0.0376023725,0.0392112248,0.1861543357,0.1819100678,0.0326915383,0.0227469709,0.0505257808,0.0466287620,0.0236507151,0.0233002361,0.5517464280,0.5486627817,0.1089087203,0.1050029844,0.0000000000,0.0000000000,0.4253142178,0.4400044382,0.4400873482,0.0119244140,0.0443034917,0.0485384390,0.0946187899,0.0931601524,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0555771850,0.1381585896,-0.0077235647,0.0205303580,0.1382584125,0.0028565121
15:11:28:32.608,61,0.0002173682,0.2245747447,0.0341175571,0.0000000000,0.0000000000,0.0157592259,0.1609638333,0.0002176750,0.2241134197,0.0915324688,0.0000000000,0.0000000000,0.0157617666,0.1609532386,0.1182357818,0.0000000000,0.0084373597,0.4627338052,0.0820814967,0.1682306677,0.0918577164,0.0133544067,0.0000000000,0.0000000000,0.0000000000,0.1169496402,0.1024183407,0.0380474478,0.0396653004,0.1915010959,0.1866227388,0.0326352566,0.0226916447,0.0495942570,0.0457901321,0.0231547337,0.0227722265,0.5596764684,0.5558459759,0.1090649664,0.1051105112,0.0000000000,0.0000000000,0.4258989394,0.4410958588,0.4411807656,0.0115441540,0.0437989719,0.0480910614,0.0940021425,0.0923490897,0.0000000004,0.0000000000,0.0000000000,0.0000000000,-0.0553903095,0.1371147484,-0.0076387259,0.0206453968,0.1372143477,0.0028505481
15:11:28:33.612,61,0.0002000457,0.2234082222,0.0355753377,0.0000000000,0.0000000000,0.0156732518,0.1643901765,0.0002003281,0.2229641229,0.0900131986,0.0000000000,0.0000000000,0.0156758297,0.1643833518,0.1214470044,0.0000000000,0.0074633104,0.4736939073,0.0818710253,0.1612857729,0.0906192586,0.0133874640,0.0000000000,0.0000000000,0.0000000000,0.1164861619,0.1011946797,0.0384739861,0.0401178710,0.1983220279,0.1918204427,0.0325691067,0.0225658324,0.0487999283,0.0450436994,0.0226713009,0.0222740062,0.5662513971,0.5600270033,0.1091890261,0.1051620170,0.0000000000,0.0000000000,0.4263474047,0.4419299662,0.4420184195,0.0111692743,0.0431846566,0.0475248918,0.0930874050,0.0913163945,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.0544762053,0.1364046633,-0.0074734027,0.0215296485,0.1365041584,0.0029570404
15:11:28:34.611,61,0.0001841037,0.2224224508,0.0383434817,0.0000000000,0.0000000000,0.0155496299,0.1666010767,0.0001843635,0.2220086157,0.0871822163,0.0000000000,0.0000000000,0.0155522311,0.1665974259,0.1280554682,0.0000000000,0.0063080499,0.4936723411,0.0815235153,0.1558429152,0.0893607885,0.0135235228,0.0000000000,0.0000000000,0.0000000000,0.1159196496,0.1004155502,0.0389720313,0.0406583063,0.2075486034,0.1999060214,0.0324864425,0.0224392973,0.0480866283,0.0443548746,0.0222257320,0.0218190979,0.5864613056,0.5719748139,0.1093168408,0.1051868051,0.0000000000,0.0000000000,0.4264735281,0.4428507388,0.4429460764,0.0108061694,0.0425015390,0.0468730517,0.0924160779,0.0905849114,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.0527671315,0.1358075440,-0.0072070891,0.0232067928,0.1359069794,0.0031732328
15:11:28:35.612,61,0.0001694321,0.2217045575,0.0415900201,0.0000000000,0.0000000000,0.0154208234,0.1673898995,0.0001696712,0.2213250697,0.0839128569,0.0000000000,0.0000000000,0.0154234152,0.1673879325,0.1338000745,0.0000000000,0.0051601231,0.5035857558,0.0811374485,0.1531202644,0.0883716121,0.0137054501,0.0000000000,0.0000000000,0.0000000000,0.1154972464,0.0999060348,0.0395027697,0.0412274450,0.2135570049,0.2048819810,0.0323848799,0.0223400705,0.0474370383,0.0437312946,0.0218250994,0.0214151293,0.5957422853,0.5805393457,0.1094851047,0.1052367762,0.0000000000,0.0000000000,0.4262004495,0.4433157146,0.4434152544,0.0104596624,0.0418445952,0.0462363027,0.0919220448,0.0900486931,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0507912710,0.1353754401,-0.0069151204,0.0251732059,0.1354747862,0.0034309777
15:11:28:36.617,61,0.0001559297,0.2220238745,0.0448570028,0.0000000000,0.0000000000,0.0152894426,0.1678894162,0.0001561498,0.2216774523,0.0806617290,0.0000000000,0.0000000000,0.0152920028,0.1678891331,0.1362333894,0.0000000000,0.0040536523,0.5133580565,0.0807741061,0.1515171230,0.0876871645,0.0139408298,0.0000000000,0.0000000000,0.0000000000,0.1150296032,0.0994528681,0.0399845429,0.0417356007,0.2163338512,0.2072484791,0.0322418474,0.0222069267,0.0468675122,0.0431854427,0.0214384012,0.0210278686,0.5999314189,0.5840045214,0.1096739620,0.1052969992,0.0000000000,0.0000000000,0.4248210490,0.4431755543,0.4432793558,0.0101379063,0.0412104353,0.0456196852,0.0913904756,0.0894737467,0.0000000006,0.0000000000,0.0000000000,0.0000000000,-0.0488220192,0.1355776191,-0.0066572847,0.0271498933,0.1356769800,0.0037059139
15:11:28:37.616,61,0.0001435034,0.2229067385,0.0479553491,0.0000000000,0.0000000000,0.0151395723,0.1728626043,0.0001437059,0.2225975245,0.0775800347,0.0000000000,0.0000000000,0.0151420888,0.1728897989,0.1377100199,0.0000000000,0.0025340035,0.5258333087,0.0805895925,0.1506648213,0.0873349234,0.0142859137,0.0000000000,0.0000000000,0.0000000000,0.1148125008,0.0993386880,0.0403660797,0.0421408415,0.2182927132,0.2088178992,0.0321230181,0.0220238995,0.0463987216,0.0427163877,0.0210431162,0.0206340756,0.6018611789,0.5854956508,0.1097739637,0.1052474901,0.0000000000,0.0000000000,0.4246902764,0.4441653788,0.4442953467,0.0098433476,0.0405727960,0.0449881963,0.0907259285,0.0885590911,0.0000000007,0.0000000000,0.0000000000,0.0000000000,-0.0469531789,0.1361280531,-0.0064289686,0.0290230270,0.1362237036,0.0039776838
15:11:28:38.620,61,0.0001320673,0.2240981907,0.0519694239,0.0000000000,0.0000000000,0.0149710765,0.1876937002,0.0001322537,0.2238291800,0.0736348033,0.0000000000,0.0000000000,0.0149735417,0.1878192127,0.1388677508,0.0000000000,0.0003039627,0.5324651003,0.0804796740,0.1498524845,0.0870459527,0.0148316324,0.0000000000,0.0000000000,0.0000000000,0.1145401448,0.0993409753,0.0407474972,0.0425365828,0.2221066803,0.2110494375,0.0320632681,0.0218508616,0.0459849648,0.0422646031,0.0206672791,0.0202665757,0.6029042602,0.5861744285,0.1096880063,0.1049600691,0.0000000000,0.0000000000,0.4249563813,0.4461880922,0.4463748634,0.0095746377,0.0399430580,0.0443407558,0.0900703594,0.0876426697,0.0000000007,0.0000000000,0.0000000000,0.0000000000,-0.0445608646,0.1368661821,-0.0061351373,0.0314492173,0.1369619370,0.0043337415
15:11:28:39.622,61,0.0001215426,0.2248374373,0.0559408963,0.0000000000,0.0000000000,0.0148120727,0.1923452169,0.0001217141,0.2246088237,0.0697345883,0.0000000000,0.0000000000,0.0148144756,0.1925003529,0.1398104578,0.0016340432,0.0000000000,0.5366880298,0.0804847181,0.1491344124,0.0869217813,0.0154511938,0.0000000000,0.0000000000,0.0000000000,0.1141236648,0.0992900804,0.0411028117,0.0429072194,0.2254515439,0.2130547166,0.0320612937,0.0216758978,0.0456607230,0.0418813303,0.0203211736,0.0199271217,0.6032774448,0.5862107873,0.1095928922,0.1046568006,0.0000000000,0.0000000000,0.4247869253,0.4471336603,0.4473464191,0.0093279630,0.0393560641,0.0437108688,0.0893977880,0.0868061930,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0421978645,0.1373287588,-0.0058298903,0.0338504240,0.1374246180,0.0046804608
15:11:28:40.624,61,0.0001118567,0.2263959944,0.0597952902,0.0000000000,0.0000000000,0.0146478312,0.1930212379,0.0001120145,0.2262065560,0.0659731105,0.0000000000,0.0000000000,0.0146501530,0.1931985319,0.1405105144,0.0029779887,0.0000000000,0.5404929519,0.0804963782,0.1478729844,0.0869415104,0.0160538536,0.0000000000,0.0000000000,0.0000000000,0.1122168303,0.0989520103,0.0414069146,0.0432200432,0.2269947529,0.2141168118,0.0320592746,0.0214776658,0.0453764163,0.0415369049,0.0199885014,0.0195950568,0.6032252312,0.5858834386,0.1095342934,0.1043920964,0.0000000000,0.0000000000,0.4244731665,0.4476923645,0.4479308724,0.0090913605,0.0387942456,0.0430819988,0.0883592740,0.0855406150,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.0399163365,0.1382926106,-0.0055540632,0.0361779593,0.1383886039,0.0050376835
15:11:28:41.622,61,0.0001029426,0.2273198068,0.0660981834,0.0000000000,0.0000000000,0.0144829676,0.1861365885,0.0001030878,0.2271955609,0.0598320514,0.0000000000,0.0000000000,0.0144851897,0.1863439381,0.1412869245,0.0042131152,0.0000000000,0.5495622158,0.0805549026,0.1463710070,0.0869542882,0.0167085808,0.0000000000,0.0000000000,0.0000000000,0.1112126783,0.0986389220,0.0417062491,0.0435313135,0.2281593680,0.2149250656,0.0320469365,0.0213109143,0.0450303517,0.0411310643,0.0196687989,0.0192776714,0.6033820510,0.5856753588,0.1093060821,0.1039611548,0.0000000000,0.0000000000,0.4244648218,0.4480124712,0.4482792616,0.0088662086,0.0382544883,0.0424559116,0.0873122439,0.0843847394,0.0000000002,0.0000000000,0.0000000000,0.0000000000,-0.0361977369,0.1388774365,-0.0050584711,0.0399882235,0.1389736235,0.0055918144
15:11:28:42.624,61,0.0000947389,0.2312424779,0.0709307194,0.0000000000,0.0000000000,0.0143010113,0.1845462024,0.0000948726,0.2311693728,0.0551640913,0.0000000000,0.0000000000,0.0143031236,0.1847666651,0.1422580183,0.0053227027,0.0000000000,0.5537799597,0.0806838647,0.1452671289,0.0869929865,0.0172789656,0.0000000000,0.0000000000,0.0000000000,0.1106129363,0.0983505026,0.0419983156,0.0438179672,0.2290556431,0.2154834419,0.0320369042,0.0211793836,0.0447098315,0.0407409482,0.0193758197,0.0189898070,0.6033898592,0.5853679180,0.1089937985,0.1035032868,0.0000000000,0.0000000000,0.4247515500,0.4482853711,0.4485776126,0.0086611379,0.0377345420,0.0418457836,0.0865894854,0.0835944712,0.0000000002,0.0000000000,0.0000000000,0.0000000000,-0.0333622731,0.1412925124,-0.0047445437,0.0428972766,0.1413889676,0.0061039953
15:11:28:43.625,61,0.0000871889,0.2433772981,0.0773092061,0.0000000000,0.0000000000,0.0140474169,0.1964550763,0.0000873120,0.2433777452,0.0491142683,0.0000000000,0.0000000000,0.0140494136,0.1967804283,0.1435486525,0.0064935475,0.0000000000,0.5563178658,0.0809098110,0.1443331987,0.0870860964,0.0178768802,0.0000000000,0.0000000000,0.0000000000,0.1102053151,0.0980249941,0.0422940031,0.0440962203,0.2308652103,0.2160797715,0.0320488587,0.0210704263,0.0444513336,0.0403951146,0.0190991592,0.0187218096,0.6034757495,0.5851017833,0.1086568162,0.1030256450,0.0000000000,0.0000000000,0.4484374821,0.4571692646,0.4576684833,0.0084710792,0.0371718444,0.0411755741,0.0860481933,0.0830032825,0.0000000002,0.0000000000,0.0000000000,0.0000000000,-0.0296711419,0.1487369686,-0.0044453484,0.0467041768,0.1488342434,0.0070003071
15:11:28:44.627,61,0.0000802407,0.2622576654,0.0863464177,0.0000000000,0.0000000000,0.0137557555,0.2118015140,0.0000803539,0.2623771131,0.0403838865,0.0000000000,0.0000000000,0.0137576414,0.2122048587,0.1453469247,0.0074261604,0.0000000000,0.5577034950,0.0811841264,0.1435119957,0.0872220024,0.0184342768,0.0000000000,0.0000000000,0.0000000000,0.1098000407,0.0976499021,0.0426488779,0.0444236696,0.2341426164,0.2174058408,0.0320996530,0.0210061520,0.0443013944,0.0401475318,0.0188702513,0.0185017679,0.6036956310,0.5850032568,0.1084421203,0.1026748344,0.0000000000,0.0000000000,0.4832919836,0.4791464806,0.4796977043,0.0082933474,0.0366200432,0.0404947102,0.0857832879,0.0827291757,0.0000000002,0.0000000000,0.0000000000,0.0000000000,-0.0243528709,0.1603250206,-0.0039377655,0.0520699881,0.1604234129,0.0084216436
